time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Activity_Code,Activity_Name,Trial_ID,Age,Height,Weight,Gender,User_ID
0.326,1.5,4.4,8.8,-0.0,-0.0,-0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.328,1.6,4.5,8.7,-0.0,-0.0,-0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.329,1.4,4.7,8.8,-0.0,-0.0,-0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.341,1.6,4.6,9.0,-0.0,-0.0,0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.342,1.5,4.9,9.1,-0.0,-0.0,0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.399,1.4,4.6,8.9,0.1,-0.0,0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.401,1.4,4.3,8.5,0.1,-0.0,0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.403,1.4,4.7,8.6,0.1,-0.0,0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.404,1.6,4.9,8.7,0.1,-0.0,0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.406,1.5,4.7,8.6,0.1,-0.0,0.0,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.498,1.4,4.8,8.4,0.0,0.0,0.1,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.5,1.5,5.0,8.4,0.0,0.0,0.1,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.501,1.5,5.0,8.5,0.0,0.0,0.1,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.503,1.5,4.8,8.4,0.0,0.0,0.1,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.625,1.5,4.8,8.7,-0.5,0.0,0.3,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.628,1.4,4.7,8.5,-0.5,0.0,0.3,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.629,1.2,5.2,8.3,-0.5,0.0,0.3,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.631,1.1,5.3,7.7,-0.5,0.0,0.3,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.632,1.2,5.4,7.3,-0.5,0.0,0.3,-0.3,-0.2,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.729,1.5,5.5,6.8,-2.7,0.2,1.2,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.73,1.3,5.8,6.3,-2.7,0.2,1.2,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.732,0.8,5.3,5.5,-2.7,0.2,1.2,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.742,0.3,3.8,4.3,-3.8,0.2,1.6,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.744,0.1,2.6,3.3,-3.8,0.2,1.6,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.746,-0.4,1.7,2.4,-3.8,0.2,1.6,-0.3,-0.1,-0.2,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.855,-1.3,0.6,1.8,-8.0,0.6,4.2,-0.1,0.0,0.3,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.857,-2.7,-0.9,1.9,-8.0,0.6,4.2,-0.1,0.0,0.3,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.859,-3.7,-2.4,1.4,-8.0,0.6,4.2,-0.1,0.0,0.3,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.86,-4.2,-4.0,1.3,-8.0,0.6,4.2,-0.1,0.0,0.3,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.862,-4.9,-6.0,1.6,-8.0,0.6,4.2,-0.1,0.0,0.3,-0.9,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.924,-5.8,-8.4,3.1,-6.1,0.6,4.5,0.1,0.2,0.6,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.925,-6.7,-10.4,4.9,-6.1,0.6,4.5,0.1,0.2,0.6,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.927,-7.7,-11.2,6.1,-6.1,0.6,4.5,0.1,0.2,0.6,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.929,-8.3,-11.0,6.2,-6.1,0.6,4.5,0.1,0.2,0.6,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
0.93,-9.4,-10.9,5.0,-6.1,0.6,4.5,0.1,0.2,0.6,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.025,-9.6,-10.4,4.7,-0.7,-0.8,4.3,0.3,0.3,0.7,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.026,-9.6,-9.7,4.9,-0.7,-0.8,4.3,0.3,0.3,0.7,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.028,-9.4,-10.7,3.7,-0.7,-0.8,4.3,0.3,0.3,0.7,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.03,-9.4,-10.3,0.6,-0.7,-0.8,4.3,0.3,0.3,0.7,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.031,-8.2,-10.6,-0.9,-0.7,-0.8,4.3,0.3,0.3,0.7,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.099,-8.7,-8.8,-0.7,3.5,-0.1,5.1,0.4,0.3,0.6,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.109,-8.6,-7.8,1.4,3.5,-0.1,5.1,0.4,0.4,0.5,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.116,-10.1,-7.5,2.1,3.5,-0.1,5.1,0.4,0.4,0.5,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.118,-10.8,-8.1,2.5,3.5,-0.1,5.1,0.4,0.4,0.5,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.12,-11.7,-8.0,3.4,3.5,-0.1,5.1,0.4,0.4,0.5,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.223,-12.9,-7.5,4.1,4.9,0.6,3.7,0.4,0.6,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.225,-13.5,-6.8,4.6,4.9,0.6,3.7,0.4,0.6,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.226,-13.3,-5.7,4.8,4.9,0.6,3.7,0.4,0.6,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.228,-12.5,-4.1,5.2,4.9,0.6,3.7,0.4,0.6,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.326,-11.4,-2.5,5.5,-2.2,-0.4,-0.9,0.5,0.6,0.2,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.327,-10.4,-2.0,5.4,-2.2,-0.4,-0.9,0.5,0.6,0.2,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.329,-9.7,-1.4,5.3,-2.2,-0.4,-0.9,0.5,0.6,0.2,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.33,-9.6,-1.1,5.0,-2.2,-0.4,-0.9,0.5,0.6,0.2,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.332,-9.7,-1.3,4.3,-2.2,-0.4,-0.9,0.5,0.6,0.2,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.34,-9.9,-2.3,3.6,-2.2,-0.4,-0.9,0.5,0.6,0.2,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.427,-10.4,-3.2,3.1,-3.1,-1.0,-3.2,0.5,0.6,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.428,-11.0,-4.0,3.2,-3.1,-1.0,-3.2,0.5,0.6,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.43,-12.1,-3.9,3.4,-3.1,-1.0,-3.2,0.5,0.6,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.432,-13.2,-3.0,3.3,-3.1,-1.0,-3.2,0.5,0.6,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.433,-14.2,-3.7,2.3,-3.1,-1.0,-3.2,0.5,0.5,0.3,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.524,-15.8,-3.9,1.6,-1.0,-0.7,-3.3,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.526,-17.2,-0.9,2.7,-1.0,-0.7,-3.3,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.527,-16.7,0.7,4.4,-1.0,-0.7,-3.3,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.529,-13.6,-1.8,5.0,-1.0,-0.7,-3.3,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.531,-9.8,-4.4,4.9,-1.0,-0.7,-3.3,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.623,-7.2,-3.1,5.3,-0.3,-0.2,-2.9,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.625,-6.4,-1.0,5.3,-0.3,-0.2,-2.9,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.632,-5.6,-0.8,4.4,-0.3,-0.2,-2.9,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.634,-5.0,-0.8,3.5,-0.3,-0.2,-2.9,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.727,-5.3,-1.1,2.6,1.0,-0.4,-1.2,0.3,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.728,-5.8,-1.8,2.0,1.0,-0.4,-1.2,0.3,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.73,-7.0,-1.4,2.1,1.0,-0.4,-1.2,0.3,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.732,-7.7,-0.8,2.2,1.0,-0.4,-1.2,0.3,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.733,-7.3,-0.3,2.9,1.0,-0.4,-1.2,0.3,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.824,-6.9,-0.7,3.1,-0.2,-0.1,0.9,0.3,0.2,0.5,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.826,-7.0,-1.5,3.2,-0.2,-0.1,0.9,0.3,0.2,0.5,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.827,-6.8,-2.1,2.8,-0.2,-0.1,0.9,0.3,0.2,0.5,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.829,-6.1,-2.5,2.5,-0.2,-0.1,0.9,0.3,0.2,0.5,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.835,-6.0,-1.5,2.8,-0.2,-0.1,0.9,0.3,0.2,0.5,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.924,-6.5,-1.2,3.0,-0.6,0.6,2.7,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.926,-6.2,-2.1,3.0,-0.6,0.6,2.7,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.927,-5.8,-2.8,2.9,-0.6,0.6,2.7,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.932,-5.6,-2.5,2.9,-0.6,0.6,2.7,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
1.934,-6.4,-2.5,3.2,-0.6,0.6,2.7,0.4,0.3,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.024,-7.9,-5.5,3.3,0.6,0.5,1.6,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.026,-8.4,-6.9,3.7,0.6,0.5,1.6,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.027,-8.4,-7.6,4.1,0.6,0.5,1.6,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.029,-7.5,-3.2,4.8,0.6,0.5,1.6,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.031,-9.1,-3.6,3.8,0.6,0.5,1.6,0.4,0.4,0.5,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.124,-9.0,-5.4,3.2,0.3,0.7,1.4,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.126,-9.9,-5.9,4.1,0.3,0.7,1.4,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.127,-10.8,-6.0,5.1,0.3,0.7,1.4,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.129,-11.6,-5.0,5.3,0.3,0.7,1.4,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.131,-12.1,-5.2,4.9,0.3,0.7,1.4,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.225,-13.5,-5.7,5.5,0.8,0.0,0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.226,-13.9,-5.7,6.8,0.8,0.0,0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.228,-12.9,-4.9,7.0,0.8,0.0,0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.234,-11.5,-4.3,6.3,0.8,0.0,0.3,0.4,0.5,0.4,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.247,-9.6,-3.5,5.4,0.8,0.0,0.3,0.4,0.5,0.4,-0.6,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.324,-7.7,-3.2,4.6,0.5,-0.8,-2.2,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.326,-6.9,-2.7,4.1,0.5,-0.8,-2.2,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.327,-7.6,-2.1,3.5,0.5,-0.8,-2.2,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.329,-8.5,-2.0,3.1,0.5,-0.8,-2.2,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.331,-9.3,-2.3,2.9,0.5,-0.8,-2.2,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.424,-10.0,-2.7,3.0,0.9,-1.0,-1.4,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.426,-10.1,-2.8,3.2,0.9,-1.0,-1.4,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.427,-9.9,-2.7,3.5,0.9,-1.0,-1.4,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.432,-9.9,-2.5,4.0,0.9,-1.0,-1.4,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.434,-10.4,-2.2,4.3,0.9,-1.0,-1.4,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.523,-10.8,-1.6,3.7,-1.0,-0.6,-1.1,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.524,-9.8,-1.4,2.6,-1.0,-0.6,-1.1,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.526,-8.5,-1.9,1.7,-1.0,-0.6,-1.1,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.528,-8.1,-2.2,1.4,-1.0,-0.6,-1.1,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.534,-7.9,-2.3,1.6,-1.0,-0.6,-1.1,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.623,-7.6,-2.3,1.6,0.2,-0.0,-0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.625,-7.0,-2.4,1.3,0.2,-0.0,-0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.627,-6.5,-2.7,1.1,0.2,-0.0,-0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.636,-6.2,-2.9,1.2,0.2,-0.0,-0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.645,-6.4,-2.8,1.4,0.2,-0.0,-0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.727,-6.8,-2.5,1.8,-0.5,0.4,0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.728,-7.4,-2.7,2.3,-0.5,0.4,0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.73,-8.2,-2.6,2.4,-0.5,0.4,0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.732,-8.7,-2.8,2.5,-0.5,0.4,0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.733,-9.3,-3.4,2.7,-0.5,0.4,0.6,0.3,0.3,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.823,-9.5,-3.3,3.4,-0.3,1.0,2.1,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.825,-10.6,-3.9,3.3,-0.3,1.0,2.1,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.827,-13.0,-4.2,3.1,-0.3,1.0,2.1,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.833,-14.0,-4.4,3.6,-0.3,1.0,2.1,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.835,-12.9,-4.9,4.4,-0.3,1.0,2.1,0.3,0.4,0.4,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.929,-9.9,-4.9,6.2,0.9,0.4,0.7,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.93,-6.9,-4.3,6.3,0.9,0.4,0.7,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.932,-4.9,-3.0,5.0,0.9,0.4,0.7,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.934,-4.6,-2.1,3.8,0.9,0.4,0.7,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
2.935,-4.7,-1.6,3.6,0.9,0.4,0.7,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.023,-5.8,-1.5,3.5,-0.2,0.0,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.025,-7.8,-1.4,3.0,-0.2,0.0,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.037,-9.2,-2.2,3.1,-0.2,0.0,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.038,-10.3,-2.6,4.2,-0.2,0.0,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.04,-11.3,-2.3,5.4,-0.2,0.0,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.123,-11.2,-3.2,5.5,-0.1,0.1,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.125,-9.3,-4.5,5.1,-0.1,0.1,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.13,-7.9,-4.5,4.3,-0.1,0.1,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.132,-7.2,-3.8,3.9,-0.1,0.1,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.133,-7.1,-3.1,3.8,-0.1,0.1,0.8,0.4,0.4,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.199,-7.0,-2.8,3.6,0.4,0.1,-0.0,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.201,-6.6,-2.7,3.4,0.4,0.1,-0.0,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.202,-6.4,-2.8,3.0,0.4,0.1,-0.0,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.204,-6.6,-2.8,2.8,0.4,0.1,-0.0,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.206,-7.1,-2.9,2.8,0.4,0.1,-0.0,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.322,-7.7,-2.9,3.4,0.7,0.1,-0.2,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.323,-9.2,-2.9,3.8,0.7,0.1,-0.2,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.325,-10.5,-2.9,4.2,0.7,0.1,-0.2,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.427,-11.1,-3.1,4.7,0.9,0.1,-0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.428,-11.4,-3.1,5.0,0.9,0.1,-0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.43,-11.9,-3.3,4.9,0.9,0.1,-0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.44,-13.8,-3.5,5.2,0.9,-0.1,-0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.441,-13.6,-2.9,6.2,0.9,-0.1,-0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.443,-12.3,-3.2,6.4,0.9,-0.1,-0.3,0.4,0.5,0.4,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.524,-10.3,-3.0,5.7,1.4,-0.6,-1.6,0.3,0.5,0.3,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.525,-8.5,-2.7,4.6,1.4,-0.6,-1.6,0.3,0.5,0.3,-0.7,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.527,-7.4,-2.5,3.3,1.4,-0.6,-1.6,0.3,0.5,0.3,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.532,-7.6,-2.0,2.5,1.4,-0.6,-1.6,0.3,0.5,0.3,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
3.534,-8.6,-1.2,2.1,1.4,-0.6,-1.6,0.3,0.5,0.3,-0.8,D01,Walking,R01,22.0,1.79,66.0,Male,U13
