time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Activity_Code,Activity_Name,Trial_ID,Age,Height,Weight,Gender,User_ID
0.707,-5.9,1.7,7.4,0.1,-0.1,0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.717,-5.9,1.7,7.4,0.0,0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.719,-6.3,1.7,7.4,0.0,0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.78,-6.0,1.6,7.4,0.1,-0.0,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.781,-5.8,1.9,7.6,0.1,-0.0,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.783,-5.9,1.6,7.5,0.1,-0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.788,-5.9,1.7,7.4,0.1,0.0,0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.79,-6.3,1.9,7.4,0.1,0.0,0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.9,-6.0,2.0,7.5,0.0,-0.0,0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.902,-6.1,1.9,7.5,0.0,-0.1,0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.908,-5.9,1.9,7.5,-0.0,-0.0,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
0.91,-6.0,1.7,7.4,-0.0,-0.0,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.002,-6.2,1.7,7.4,-0.0,-0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.004,-6.1,1.7,7.6,-0.0,-0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.005,-5.8,1.6,7.6,-0.0,-0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.007,-5.8,1.7,7.6,-0.0,-0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.009,-6.1,1.5,7.4,0.0,-0.1,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.015,-5.7,1.6,7.5,0.0,-0.1,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.105,-5.7,1.5,7.3,0.1,-0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.107,-5.8,1.9,7.6,0.1,-0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.117,-5.9,1.8,7.4,0.0,-0.0,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.118,-6.0,1.9,7.4,0.0,-0.0,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.12,-6.2,2.1,7.4,-0.0,-0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.201,-5.6,1.9,7.4,-0.1,-0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.206,-6.0,1.7,7.4,-0.0,0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.207,-6.0,1.7,7.3,-0.0,0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.209,-6.0,1.8,7.2,-0.0,0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.211,-6.0,1.7,7.2,-0.0,0.0,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.301,-6.0,1.6,7.2,-0.1,0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.303,-6.0,1.6,7.2,-0.1,0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.304,-5.9,1.5,7.1,-0.1,0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.306,-6.0,1.5,7.1,-0.1,0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.307,-6.0,1.5,7.1,-0.1,0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.376,-5.9,1.6,7.2,-0.2,0.1,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.378,-5.9,1.6,7.2,-0.2,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.38,-5.9,1.4,7.1,-0.3,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.381,-6.0,1.3,7.1,-0.3,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.383,-6.0,1.2,7.1,-0.3,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.5,-6.1,1.0,7.1,-0.3,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.515,-6.1,0.9,7.1,-0.4,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.517,-6.1,0.6,7.0,-0.4,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.602,-6.1,0.4,6.8,-0.5,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.603,-5.9,0.4,6.8,-0.5,0.2,-0.0,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.605,-5.7,0.2,6.8,-0.6,0.2,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.607,-5.7,0.3,6.7,-0.6,0.2,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.608,-5.8,0.5,6.6,-0.7,0.3,-0.2,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.61,-5.7,0.5,6.5,-0.9,0.2,-0.1,-0.5,-0.3,-0.1,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.701,-5.4,0.3,6.2,-1.1,0.3,-0.1,-0.5,-0.3,-0.2,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.702,-5.0,0.2,5.9,-1.1,0.3,-0.1,-0.5,-0.3,-0.2,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.707,-5.0,-0.2,5.4,-1.7,0.6,-0.1,-0.5,-0.3,-0.2,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.709,-5.4,-0.2,5.2,-2.0,0.9,-0.2,-0.5,-0.3,-0.2,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.711,-5.6,-0.0,5.1,-2.4,1.0,-0.2,-0.5,-0.3,-0.2,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.801,-5.6,-0.8,4.8,-3.3,1.4,-0.1,-0.5,-0.3,-0.3,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.802,-6.0,-1.3,4.6,-3.3,1.4,-0.1,-0.5,-0.3,-0.3,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.804,-6.7,-1.8,4.1,-3.3,1.4,-0.1,-0.5,-0.3,-0.3,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.806,-7.8,-2.5,3.0,-3.7,1.7,-0.0,-0.5,-0.3,-0.3,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.807,-8.7,-3.3,2.2,-3.7,1.7,-0.0,-0.5,-0.3,-0.3,0.8,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.901,-9.3,-3.8,2.1,-4.1,1.8,0.4,-0.5,-0.3,-0.5,0.7,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.923,-9.9,-4.2,2.1,-4.1,1.8,0.4,-0.5,-0.3,-0.5,0.7,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.924,-10.7,-4.4,1.9,-4.1,1.8,0.4,-0.5,-0.3,-0.5,0.7,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.926,-11.1,-4.8,1.9,-4.1,1.8,0.4,-0.5,-0.3,-0.5,0.7,D01,Walking,R01,80.0,1.79,72.0,Male,U30
1.928,-11.4,-5.0,2.0,-3.7,1.8,0.5,-0.5,-0.3,-0.5,0.7,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.0,-12.1,-4.5,1.9,-1.5,1.6,1.3,-0.5,-0.3,-0.6,0.6,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.002,-12.3,-3.7,1.7,-1.5,1.6,1.3,-0.5,-0.3,-0.6,0.6,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.01,-12.2,-2.7,1.5,-1.2,1.2,1.1,-0.5,-0.3,-0.6,0.6,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.012,-11.8,-2.1,1.4,-1.7,1.1,0.9,-0.5,-0.3,-0.6,0.5,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.013,-11.5,-2.1,1.0,-1.7,1.1,0.9,-0.5,-0.3,-0.6,0.5,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.1,-11.1,-2.4,0.9,-2.1,1.0,0.8,-0.6,-0.3,-0.6,0.5,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.102,-10.7,-2.8,0.9,-2.1,1.0,0.8,-0.6,-0.3,-0.6,0.5,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.108,-10.6,-3.3,0.7,-2.8,0.9,0.6,-0.6,-0.3,-0.6,0.5,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.11,-10.7,-3.2,0.9,-3.1,0.6,0.6,-0.6,-0.3,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.112,-10.5,-3.9,0.8,-3.1,0.6,0.6,-0.6,-0.3,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.204,-10.7,-4.8,0.3,-2.9,0.5,0.6,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.206,-10.7,-4.7,0.2,-2.9,0.5,0.6,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.208,-10.3,-4.3,0.2,-2.9,0.5,0.6,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.209,-10.5,-4.2,0.2,-2.9,0.5,0.6,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.211,-9.8,-4.1,0.3,-2.9,0.5,0.6,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.3,-8.9,-3.9,-0.0,-1.0,0.1,0.0,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.301,-8.3,-3.4,0.1,-1.0,0.1,0.0,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.303,-8.6,-2.9,0.3,-1.0,0.1,0.0,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.305,-9.7,-3.2,-0.1,-1.1,0.2,-0.0,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.306,-10.1,-3.2,0.1,-1.1,0.2,-0.0,-0.6,-0.2,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.403,-9.5,-3.0,0.4,-0.9,0.1,-0.2,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.404,-9.0,-2.8,0.5,-0.9,0.1,-0.2,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.406,-8.6,-2.7,0.4,-0.9,0.1,-0.2,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.414,-8.2,-2.2,0.5,-0.5,0.1,-0.4,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.415,-8.0,-1.9,0.6,-0.5,0.1,-0.4,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.5,-8.1,-1.8,0.6,-0.6,0.1,-0.3,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.502,-8.3,-1.7,0.8,-0.7,0.1,-0.2,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.504,-8.6,-1.9,0.7,-0.5,0.1,-0.1,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.505,-8.8,-2.3,0.6,-0.5,0.1,-0.1,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.507,-9.1,-2.4,0.6,-0.5,0.1,-0.1,-0.6,-0.2,-0.7,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.605,-9.3,-2.4,0.6,-0.3,0.1,-0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.607,-9.2,-2.4,0.8,-0.3,0.1,-0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.612,-9.2,-2.4,0.7,-0.3,0.1,-0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.614,-9.6,-2.5,0.4,-0.3,0.1,-0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.624,-10.1,-2.5,0.2,-0.1,0.2,0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.704,-10.4,-2.7,-0.3,0.5,0.0,0.1,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.706,-10.8,-2.9,-0.4,0.5,-0.0,0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.707,-11.3,-2.8,-0.5,0.5,-0.0,0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.709,-11.4,-2.4,-0.5,0.3,0.0,0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.711,-11.5,-2.2,-0.4,0.3,0.0,0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.8,-12.6,-2.5,-0.6,-0.4,0.2,0.1,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.802,-13.5,-3.3,-0.7,-0.3,-0.1,0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.804,-13.7,-3.9,-0.8,-0.3,-0.1,0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.805,-12.5,-4.1,-0.7,-0.3,-0.1,0.0,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.807,-11.2,-4.2,-0.7,-0.1,-0.2,-0.1,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.9,-9.8,-4.0,-0.8,0.2,-0.3,-0.2,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.902,-8.3,-3.7,-0.9,0.5,-0.4,-0.5,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.904,-7.4,-3.3,-1.1,0.5,-0.4,-0.5,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.905,-7.7,-3.3,-0.9,0.5,-0.4,-0.5,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
2.907,-9.1,-3.4,-1.2,0.7,-0.4,-0.7,-0.6,-0.1,-0.8,0.2,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.005,-9.8,-2.6,-1.4,0.8,-0.6,-1.0,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.006,-9.8,-2.6,-1.2,0.8,-0.6,-1.0,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.008,-10.2,-3.2,-1.2,0.8,-0.6,-1.0,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.018,-10.4,-4.1,-1.4,0.3,-0.7,-1.0,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.019,-10.3,-3.9,-1.3,0.3,-0.8,-1.0,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.1,-10.0,-3.1,-1.3,0.5,-1.1,-1.2,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.102,-9.5,-3.0,-1.6,0.5,-1.1,-1.2,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.103,-9.4,-3.0,-1.8,0.1,-1.1,-1.4,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.105,-9.2,-3.0,-1.4,-0.0,-1.1,-1.5,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.11,-8.8,-3.1,-1.1,-0.2,-1.1,-1.7,-0.6,-0.1,-0.7,0.3,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.2,-8.5,-3.4,-1.2,-0.3,-1.1,-1.7,-0.6,-0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.206,-8.1,-3.6,-1.2,0.2,-0.7,-1.3,-0.6,-0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.207,-7.7,-3.6,-1.1,0.2,-0.7,-1.3,-0.6,-0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.209,-7.4,-3.5,-0.8,0.2,-0.7,-1.3,-0.6,-0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.3,-7.0,-3.4,-0.6,0.4,-0.4,-1.0,-0.6,0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.302,-6.6,-3.3,-0.5,0.5,-0.1,-0.4,-0.6,0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.303,-6.2,-3.3,-0.4,0.5,-0.1,-0.4,-0.6,0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.305,-6.0,-3.3,-0.2,0.5,-0.1,-0.4,-0.6,0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.307,-6.0,-3.6,0.0,0.5,-0.1,-0.4,-0.6,0.0,-0.7,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.4,-6.6,-3.8,0.1,0.5,0.3,0.2,-0.6,0.0,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.402,-7.6,-4.0,0.1,0.5,0.3,0.2,-0.6,0.0,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.404,-9.0,-4.0,0.0,0.5,0.3,0.2,-0.6,0.0,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.418,-10.6,-4.2,-0.1,0.7,0.6,0.8,-0.6,0.0,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.419,-10.9,-4.1,-0.0,0.7,0.6,0.8,-0.6,0.0,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.5,-11.1,-3.6,-0.2,0.8,0.6,1.5,-0.6,-0.0,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
3.502,-12.8,-3.1,-0.6,0.8,0.6,1.5,-0.6,-0.0,-0.6,0.4,D01,Walking,R01,80.0,1.79,72.0,Male,U30
