time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Activity_Code,Activity_Name,Trial_ID,Age,Height,Weight,Gender,User_ID
1.804,-9.0,-3.7,0.9,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
1.806,-9.1,-3.7,0.9,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
1.811,-9.1,-3.7,0.8,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
1.901,-9.1,-3.7,0.9,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
1.911,-9.0,-3.7,0.9,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
1.912,-9.0,-3.7,0.8,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
1.914,-9.1,-3.6,0.8,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
1.922,-9.1,-3.6,0.8,0.0,0.0,-0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.001,-9.0,-3.6,0.8,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.012,-9.0,-3.6,0.8,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.013,-9.0,-3.6,0.7,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.015,-9.0,-3.7,0.7,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.017,-9.1,-3.7,0.7,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.1,-9.2,-3.6,0.8,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.102,-9.1,-3.6,0.8,0.0,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.104,-9.1,-3.6,0.8,0.0,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.105,-8.9,-3.6,0.8,0.0,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.107,-8.9,-3.6,0.8,0.0,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.201,-8.9,-3.6,0.7,0.1,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.202,-9.0,-3.5,0.7,0.1,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.204,-9.1,-3.6,0.7,0.1,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.206,-9.1,-3.6,0.8,0.1,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.207,-9.0,-3.7,0.8,0.1,0.1,0.0,0.7,-0.4,0.5,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.3,-9.1,-3.7,0.8,0.1,0.1,0.0,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.307,-9.2,-3.6,0.8,0.1,0.1,0.0,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.309,-9.1,-3.6,0.9,0.1,0.1,0.0,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.312,-9.1,-3.7,1.0,0.1,0.1,0.0,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.314,-9.0,-3.7,1.0,0.1,0.1,0.0,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.402,-9.1,-3.7,1.0,0.1,0.1,-0.0,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.404,-9.2,-3.7,1.2,0.1,0.0,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.406,-9.2,-4.0,1.3,0.1,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.407,-9.1,-4.3,1.4,0.1,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.412,-9.1,-4.2,1.5,0.1,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.475,-9.0,-4.0,1.4,0.2,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.477,-8.8,-4.0,1.3,0.3,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.483,-8.7,-4.2,1.3,0.4,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.485,-8.8,-4.0,1.2,0.4,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.487,-8.9,-4.0,1.1,0.4,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.599,-9.0,-4.0,1.0,0.4,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.601,-9.1,-4.0,1.0,0.4,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.602,-9.1,-3.9,0.8,0.4,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.609,-9.0,-3.8,0.8,0.4,0.1,-0.1,0.7,-0.4,0.6,0.2,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.702,-8.9,-3.8,0.7,0.4,0.1,-0.1,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.703,-8.9,-3.7,0.6,0.4,0.1,-0.1,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.705,-8.9,-3.7,0.6,0.4,0.1,-0.1,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.706,-8.9,-3.6,0.5,0.4,0.1,-0.1,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.709,-8.7,-3.5,0.5,0.4,0.1,-0.1,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.71,-8.6,-3.4,0.4,0.4,0.1,-0.1,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.801,-8.5,-3.5,0.4,0.5,0.1,-0.0,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.802,-8.7,-3.6,0.4,0.5,0.1,-0.0,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.804,-9.0,-3.6,0.4,0.5,0.1,-0.0,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.805,-9.2,-3.5,0.3,0.6,0.2,0.1,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.807,-9.0,-3.4,0.3,0.5,0.1,0.2,0.7,-0.4,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.9,-8.9,-3.4,0.3,0.4,0.1,0.2,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.902,-9.0,-3.7,0.5,0.4,0.1,0.2,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.904,-9.2,-3.9,0.4,0.5,0.2,0.3,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.905,-9.3,-3.9,0.6,0.5,0.2,0.3,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
2.907,-9.6,-3.7,0.7,0.6,0.3,0.4,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.0,-9.8,-3.7,0.8,0.8,0.3,0.4,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.006,-9.8,-3.8,0.9,0.8,0.3,0.4,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.008,-9.7,-3.7,1.0,0.8,0.3,0.4,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.017,-9.3,-3.6,1.0,0.6,0.2,0.4,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.019,-9.1,-3.5,1.2,0.6,0.2,0.3,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.103,-9.0,-3.5,1.1,0.5,0.1,0.2,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.104,-9.1,-3.5,1.1,0.5,0.1,0.2,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.106,-8.9,-3.6,1.2,0.5,0.1,0.1,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.108,-8.8,-3.6,1.2,0.5,0.1,0.1,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.109,-8.8,-3.6,1.2,0.5,0.1,0.1,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.2,-8.8,-3.6,1.4,0.6,0.2,0.1,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.202,-9.0,-3.5,1.3,0.7,0.2,0.1,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.204,-9.1,-3.4,1.2,0.6,0.2,0.1,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.21,-9.3,-3.4,1.1,0.5,0.1,0.0,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.211,-9.4,-3.5,1.2,0.5,0.1,0.0,0.7,-0.3,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.299,-9.4,-3.4,1.1,0.5,0.0,-0.1,0.7,-0.2,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.301,-9.2,-3.3,1.0,0.5,0.1,-0.2,0.7,-0.2,0.6,0.1,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.303,-9.1,-3.3,0.9,0.5,0.1,-0.2,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.304,-9.1,-3.2,0.9,0.5,0.1,-0.2,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.405,-9.1,-3.1,0.8,0.5,0.0,-0.3,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.406,-9.1,-3.0,0.7,0.5,0.0,-0.3,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.408,-9.2,-3.0,0.6,0.5,0.0,-0.3,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.431,-9.3,-2.9,0.5,0.3,-0.0,-0.3,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.433,-9.4,-2.8,0.4,0.3,-0.0,-0.3,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.504,-9.2,-2.8,0.2,0.1,-0.1,-0.4,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.506,-9.3,-2.9,0.2,0.1,-0.1,-0.3,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.508,-9.6,-2.9,0.2,0.0,-0.1,-0.3,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.509,-9.9,-3.0,0.2,0.0,-0.1,-0.2,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.511,-9.8,-2.9,0.1,0.0,-0.1,-0.2,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.6,-9.6,-2.9,0.1,0.1,-0.0,-0.2,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.602,-9.3,-2.8,0.2,0.2,0.1,-0.1,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
3.604,-9.2,-2.9,0.4,0.3,0.2,-0.1,0.7,-0.2,0.6,0.0,D01,Walking,R01,95.0,1.7,71.0,Male,U21
