time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Activity_Code,Activity_Name,Trial_ID,Age,Height,Weight,Gender,User_ID
0.28,-9.7,-1.4,-0.2,0.2,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.291,-9.7,-1.6,-0.3,-0.1,0.0,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.293,-9.7,-1.9,-0.4,-0.1,0.0,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.403,-9.7,-1.9,-0.3,0.0,0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.404,-9.7,-1.8,-0.2,0.0,0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.406,-9.7,-1.7,-0.1,0.0,0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.407,-9.7,-1.7,-0.2,0.0,0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.501,-9.8,-1.7,-0.2,-0.0,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.503,-9.9,-1.6,-0.0,-0.0,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.508,-9.9,-1.7,0.1,-0.1,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.509,-9.9,-1.8,0.1,-0.1,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.511,-9.9,-1.7,-0.0,-0.1,-0.0,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.513,-9.9,-1.7,-0.1,-0.1,-0.0,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.6,-9.8,-2.0,-0.2,-0.1,-0.0,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.602,-9.6,-2.1,-0.1,0.0,-0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.603,-9.6,-1.6,0.1,0.0,-0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.605,-9.7,-1.6,-0.0,0.0,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.607,-9.8,-1.8,-0.0,-0.1,-0.0,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.7,-9.9,-1.8,0.1,-0.0,-0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.702,-10.0,-1.9,0.0,-0.0,-0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.719,-10.0,-1.8,0.1,0.0,-0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.72,-10.0,-1.8,0.0,0.0,-0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.722,-9.8,-1.8,-0.0,0.0,-0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.806,-9.6,-1.6,-0.1,-0.1,-0.1,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.808,-9.6,-1.6,-0.1,-0.1,-0.1,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.81,-9.6,-1.8,-0.1,-0.1,-0.1,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.816,-9.7,-1.8,-0.1,0.0,0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.818,-9.9,-1.8,-0.2,0.1,0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.9,-9.9,-1.7,0.0,-0.1,-0.1,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.902,-9.9,-1.7,0.1,-0.1,-0.0,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.903,-9.8,-1.5,0.1,-0.1,-0.0,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.905,-9.8,-1.7,0.1,-0.1,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.906,-9.8,-1.7,0.2,-0.1,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
0.999,-9.8,-1.7,0.2,-0.1,0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.001,-9.7,-1.8,0.2,-0.0,0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.002,-9.7,-1.9,0.1,-0.0,0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.004,-9.9,-1.8,0.1,-0.0,0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.006,-10.1,-2.0,-0.1,-0.0,0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.101,-10.0,-1.9,0.2,0.0,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.111,-9.7,-1.4,0.6,0.0,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.112,-9.6,-1.6,0.5,0.0,-0.0,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.114,-9.7,-1.8,0.3,0.1,-0.1,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.121,-9.7,-2.0,0.1,-0.0,-0.1,0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.203,-9.8,-2.0,-0.0,-0.0,0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.205,-9.7,-2.0,0.1,0.0,-0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.206,-9.8,-1.8,0.2,0.0,-0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.208,-9.9,-1.7,0.2,0.1,-0.1,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.21,-9.9,-1.6,0.1,0.0,-0.1,-0.0,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.302,-9.8,-1.8,0.1,-0.0,-0.1,-0.1,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.304,-9.7,-1.8,0.1,-0.1,-0.1,-0.1,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.306,-9.6,-1.8,0.0,-0.1,-0.1,-0.1,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.307,-9.6,-1.7,0.1,-0.1,-0.1,-0.1,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.309,-9.8,-1.6,0.2,-0.0,-0.0,-0.1,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.4,-9.9,-1.6,0.2,0.0,0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.401,-10.0,-1.7,0.3,0.0,0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.403,-9.9,-1.8,0.3,0.0,0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.405,-9.9,-1.9,0.4,0.0,0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.406,-9.9,-2.0,0.3,0.0,0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.502,-9.9,-1.9,0.3,0.1,0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.504,-9.8,-1.7,0.4,0.1,0.0,-0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.506,-9.6,-1.8,0.4,0.1,-0.0,0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.508,-9.5,-1.9,0.3,0.1,-0.0,0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.509,-9.7,-2.0,0.4,0.1,-0.0,0.0,0.7,-0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.6,-9.5,-2.2,0.4,0.3,0.1,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.601,-9.5,-2.3,0.4,0.3,0.1,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.609,-9.6,-2.2,0.3,0.6,0.2,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.611,-9.8,-2.4,0.4,0.6,0.2,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.612,-10.1,-2.7,0.3,0.6,0.2,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.7,-10.2,-2.8,0.4,0.8,0.2,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.702,-9.9,-2.9,0.6,0.8,0.2,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.703,-9.7,-3.0,1.0,1.2,0.1,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.709,-9.6,-2.5,1.2,1.8,-0.0,0.1,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.711,-9.6,-1.9,1.2,2.1,-0.0,0.2,0.7,0.0,0.7,-0.1,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.799,-9.8,-1.8,1.1,2.1,0.0,0.2,0.7,0.1,0.7,-0.2,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.801,-9.5,-1.5,1.1,2.1,0.0,0.2,0.7,0.1,0.7,-0.2,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.806,-9.4,-1.3,1.0,2.1,0.0,0.2,0.7,0.1,0.7,-0.2,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.808,-9.4,-1.6,1.3,2.1,0.0,0.2,0.7,0.1,0.7,-0.2,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.9,-9.5,-1.7,1.6,1.4,-0.1,0.1,0.7,0.2,0.7,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.901,-9.9,-1.6,1.7,1.4,-0.1,0.1,0.7,0.2,0.7,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.903,-10.1,-1.5,1.5,1.1,-0.1,0.1,0.7,0.2,0.7,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.908,-10.2,-1.5,1.2,1.0,-0.1,0.0,0.7,0.2,0.7,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
1.91,-10.1,-1.3,1.1,0.9,-0.3,-0.0,0.7,0.2,0.7,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.0,-10.0,-1.5,1.1,0.6,-0.3,-0.1,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.001,-10.5,-1.8,1.0,0.6,-0.3,-0.1,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.003,-11.1,-2.0,1.0,0.7,-0.4,-0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.005,-10.9,-1.8,1.0,0.7,-0.4,-0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.007,-10.4,-1.3,1.0,1.1,-0.5,-0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.1,-10.0,-1.1,0.9,0.6,-0.6,0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.101,-9.7,-0.6,1.0,0.6,-0.6,0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.103,-9.6,-0.5,1.1,-0.0,-0.5,-0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.105,-9.4,-0.4,1.1,-0.0,-0.5,-0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.106,-9.1,-0.3,1.2,-0.0,-0.5,-0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.199,-8.7,-0.3,1.1,-0.3,-0.4,-0.1,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.201,-8.7,-0.7,0.7,-0.3,-0.4,-0.1,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.207,-8.8,-1.0,0.5,-0.3,-0.4,-0.1,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.208,-9.4,-1.0,0.7,-0.3,-0.4,-0.1,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.223,-9.5,-1.3,0.5,-0.3,-0.2,-0.1,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.3,-9.5,-1.2,0.7,0.4,0.1,0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.301,-9.5,-1.0,0.8,0.4,0.1,0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.303,-9.5,-0.9,0.8,0.4,0.1,0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.305,-9.3,-0.6,0.7,0.6,0.2,-0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.306,-9.4,-0.6,0.6,0.7,0.3,-0.0,0.7,0.2,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.4,-9.9,-0.5,0.6,0.7,0.5,-0.0,0.7,0.2,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.401,-10.1,-0.3,1.3,0.7,0.5,-0.0,0.7,0.2,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.403,-9.9,0.4,2.0,0.7,0.5,-0.0,0.7,0.2,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.408,-9.8,0.6,2.3,0.6,0.6,-0.0,0.7,0.2,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.409,-9.8,0.9,2.6,0.3,0.6,-0.0,0.7,0.2,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.502,-9.7,1.1,2.6,-0.1,0.6,-0.0,0.7,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.503,-9.8,1.1,2.4,-0.1,0.6,-0.0,0.7,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.505,-10.2,0.7,2.4,-0.4,0.6,0.1,0.7,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.506,-10.8,0.5,2.5,-0.4,0.6,0.1,0.7,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.512,-11.4,-0.1,2.5,-0.3,0.6,0.4,0.7,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.599,-11.6,-0.8,2.2,0.1,0.5,0.5,0.7,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.601,-11.1,-0.9,2.1,0.1,0.5,0.5,0.7,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.603,-10.2,-1.1,1.8,0.1,0.5,0.5,0.7,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.612,-9.7,-1.3,1.4,0.1,0.5,0.5,0.7,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.614,-9.7,-1.4,1.1,0.5,0.4,0.5,0.7,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.699,-9.6,-1.5,0.8,1.1,0.3,0.4,0.6,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.701,-9.6,-1.5,0.5,1.0,0.3,0.3,0.6,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.702,-9.8,-1.0,0.3,1.0,0.3,0.3,0.6,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.704,-9.9,-1.0,0.5,0.9,0.2,0.1,0.6,0.3,0.6,-0.3,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.705,-9.9,-1.3,0.5,0.9,0.2,0.1,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.801,-9.7,-1.4,0.6,0.5,0.1,-0.2,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.803,-9.2,-1.4,0.9,0.5,0.1,-0.2,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.805,-8.8,-1.6,1.1,0.5,0.1,-0.3,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.806,-8.7,-1.6,1.1,0.5,0.1,-0.3,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.808,-8.8,-1.8,1.0,0.6,0.1,-0.3,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.9,-9.4,-1.9,1.0,0.9,0.2,-0.2,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.901,-10.8,-1.9,2.0,0.9,0.2,-0.2,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.903,-12.4,-1.2,2.7,0.9,0.2,-0.2,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.91,-12.0,-1.4,2.4,-0.2,-0.2,-0.4,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.912,-11.1,-1.8,1.7,-0.2,-0.2,-0.4,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
2.999,-10.4,-2.3,1.2,-0.7,-0.5,-0.5,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.001,-9.9,-3.2,0.7,-0.7,-0.5,-0.5,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.011,-9.2,-3.7,0.8,-0.9,-0.8,-0.8,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.012,-8.8,-3.9,0.7,-0.9,-0.8,-0.8,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.014,-8.7,-4.0,0.6,-0.6,-0.8,-0.9,0.6,0.4,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.099,-8.8,-3.9,0.7,-0.0,-0.6,-0.7,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.101,-9.1,-3.9,0.6,-0.0,-0.6,-0.7,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.103,-9.3,-4.1,0.4,0.4,-0.4,-0.4,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.104,-9.2,-4.3,0.1,0.4,-0.4,-0.4,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.106,-9.2,-4.1,-0.1,1.2,-0.4,0.0,0.6,0.3,0.6,-0.4,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.204,-9.1,-3.7,-0.7,1.7,-0.4,0.1,0.6,0.3,0.6,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.205,-9.4,-3.3,-1.0,1.7,-0.4,0.1,0.6,0.3,0.6,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.21,-9.5,-2.8,-0.7,2.2,-0.5,0.3,0.6,0.3,0.6,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.213,-9.7,-2.4,-0.0,1.9,-0.4,0.1,0.6,0.3,0.6,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.215,-10.4,-2.3,0.4,1.9,-0.4,0.1,0.6,0.3,0.6,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.299,-10.9,-2.1,0.6,1.7,-0.3,-0.4,0.6,0.4,0.5,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.301,-10.8,-1.8,0.7,1.5,-0.2,-0.6,0.6,0.4,0.5,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.303,-11.2,-1.6,0.3,1.5,-0.2,-0.6,0.6,0.4,0.5,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.304,-11.5,-1.2,-0.2,1.2,-0.1,-0.8,0.6,0.4,0.5,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.306,-10.7,-0.9,0.3,1.2,-0.1,-0.8,0.6,0.4,0.5,-0.5,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.399,-10.0,-0.7,0.4,1.2,-0.2,-0.9,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.413,-9.2,-0.5,0.6,1.2,-0.2,-0.9,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.415,-8.3,0.0,1.0,1.2,-0.2,-0.9,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.417,-7.8,0.4,0.9,1.2,-0.2,-0.9,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.419,-7.5,0.8,0.8,1.1,-0.2,-0.9,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.499,-7.8,0.4,0.3,-0.3,0.8,0.0,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.5,-8.9,-0.1,0.3,-0.3,0.8,0.0,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.502,-9.9,-0.6,0.2,0.0,1.0,0.1,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
3.504,-10.6,-0.5,0.9,0.0,1.0,0.1,0.5,0.4,0.5,-0.6,D01,Walking,R01,85.0,1.53,62.0,Female,U22
