time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Activity_Code,Activity_Name,Trial_ID,Age,Height,Weight,Gender,User_ID
2.433,-7.2,-2.7,0.5,-0.3,-0.3,-0.1,-0.1,0.6,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.523,-7.4,-2.5,0.1,-0.5,-0.3,0.7,-0.1,0.6,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.524,-7.5,-2.4,0.0,-0.6,-0.3,1.0,-0.1,0.6,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.526,-7.7,-2.8,0.7,-0.6,-0.3,1.0,-0.1,0.6,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.528,-8.3,-3.1,0.9,-0.5,-0.1,1.2,-0.1,0.6,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.529,-8.7,-2.9,0.6,-0.5,-0.1,1.2,-0.1,0.6,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.623,-8.7,-2.9,0.7,-0.7,-0.1,1.5,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.624,-8.7,-3.4,0.8,-0.7,-0.1,1.5,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.626,-9.2,-3.7,0.8,-0.7,-0.1,1.5,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.627,-10.0,-3.5,0.8,-0.7,-0.1,1.5,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.637,-10.9,-3.2,0.6,-0.9,0.2,1.8,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.729,-11.6,-5.6,0.4,-0.9,-0.0,1.2,0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.731,-11.6,-6.7,0.2,-0.4,-0.0,1.3,0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.732,-11.2,-5.1,0.1,-0.2,0.1,1.0,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.734,-11.3,-4.6,-0.0,0.1,0.3,0.8,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.736,-12.0,-5.2,-0.1,0.1,0.3,0.8,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.822,-12.2,-3.6,0.2,0.1,0.3,0.6,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.824,-11.5,-3.3,-0.4,0.1,0.3,0.6,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.83,-10.4,-4.5,-0.7,-0.2,-0.1,-0.5,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.832,-9.9,-4.2,-0.4,-0.0,-0.2,-0.7,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.834,-9.1,-4.8,-0.8,-0.0,-0.2,-0.7,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.922,-8.7,-5.5,-1.0,0.7,-0.3,-0.6,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.923,-8.5,-4.4,-0.8,0.7,-0.3,-0.6,0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.931,-8.9,-2.4,0.2,1.7,0.2,-0.6,0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.932,-9.6,-2.6,0.0,1.7,0.2,-0.6,0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
2.934,-9.6,-3.3,-0.4,1.3,0.1,-0.7,0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.024,-9.1,-2.9,-0.4,1.1,-0.0,-0.7,-0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.026,-8.9,-2.5,-0.3,1.1,-0.0,-0.7,-0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.028,-9.4,-3.3,-0.8,1.1,-0.0,-0.7,-0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.043,-10.1,-3.8,-0.9,0.5,0.2,-0.7,-0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.045,-10.8,-3.6,-1.3,0.5,0.2,-0.7,-0.0,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.122,-11.1,-3.2,-1.7,1.1,0.0,-0.6,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.124,-10.6,-3.0,-1.6,1.1,0.0,-0.6,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.129,-9.9,-3.1,-1.2,0.7,-0.3,-0.5,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.131,-9.6,-3.0,-0.8,0.6,-0.3,-0.6,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.133,-9.5,-2.9,-0.6,0.6,-0.2,-0.7,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.222,-9.2,-2.7,-0.4,0.6,-0.1,-0.8,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.224,-8.9,-2.7,-0.2,0.6,-0.1,-0.8,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.231,-9.0,-2.7,-0.5,0.6,-0.1,-0.8,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.233,-9.0,-2.6,-0.7,0.5,-0.0,-0.9,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.239,-8.9,-2.7,-0.8,0.2,0.0,-0.8,-0.1,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.322,-8.7,-2.9,-0.8,0.2,0.1,-0.5,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.324,-8.6,-3.0,-0.8,0.4,0.1,-0.3,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.326,-8.5,-3.0,-0.7,0.6,0.2,-0.1,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.327,-8.3,-3.1,-0.4,0.6,0.2,-0.1,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.329,-8.3,-3.1,-0.0,0.7,0.3,0.2,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.422,-8.5,-3.0,0.1,0.7,0.4,0.4,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.424,-8.7,-2.9,-0.1,0.7,0.4,0.4,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.442,-8.8,-2.7,-0.2,0.7,0.4,0.6,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.443,-9.0,-2.8,-0.3,0.7,0.4,0.6,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.445,-9.3,-2.9,-0.3,0.6,0.4,0.7,-0.2,0.7,0.2,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
3.523,-9.5,-2.9,-0.1,0.1,0.3,1.1,-0.2,0.7,0.1,-0.7,D01,Walking,R01,23.0,1.69,61.8,Female,U11
