time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Activity_Code,Activity_Name,Trial_ID,Age,Height,Weight,Gender,User_ID
0.607,-3.1,-2.1,8.8,-0.0,0.0,0.0,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.609,-3.2,-2.2,8.8,-0.0,0.0,0.0,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.614,-3.1,-2.2,8.7,-0.1,0.1,0.0,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.615,-3.1,-2.3,8.7,-0.2,0.1,0.0,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.617,-3.1,-2.1,8.8,-0.3,0.1,0.0,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.722,-3.1,-2.0,8.9,-0.2,0.2,0.1,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.724,-3.1,-1.9,8.9,-0.2,0.2,0.1,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.726,-3.3,-1.8,8.7,-0.2,0.2,0.1,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.736,-3.1,-2.0,8.4,-0.2,0.2,0.1,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.825,-3.1,-2.2,8.4,-1.0,0.2,0.3,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.83,-3.3,-2.1,8.5,-1.0,0.2,0.3,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.832,-3.3,-2.2,8.4,-1.0,0.2,0.3,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.833,-3.3,-2.6,8.1,-1.2,0.3,0.4,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.835,-3.4,-2.8,7.5,-1.5,0.3,0.4,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.837,-3.6,-3.3,7.3,-1.8,0.3,0.5,-0.3,0.2,0.1,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.924,-3.8,-3.0,6.9,-2.4,0.4,0.8,-0.2,0.3,0.2,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.925,-3.9,-2.8,6.5,-2.4,0.4,0.8,-0.2,0.3,0.2,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.927,-4.3,-3.5,6.1,-2.8,0.5,1.0,-0.2,0.3,0.2,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.929,-4.9,-3.0,6.0,-3.1,0.5,1.1,-0.2,0.3,0.2,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
0.93,-5.1,-3.2,4.9,-3.4,0.6,1.3,-0.2,0.3,0.2,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.026,-5.4,-3.7,4.0,-4.0,0.4,1.7,-0.1,0.3,0.3,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.028,-5.8,-3.9,3.3,-4.0,0.4,1.7,-0.1,0.3,0.3,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.031,-6.6,-4.2,3.0,-4.0,0.4,2.0,-0.1,0.3,0.3,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.033,-7.4,-4.8,2.4,-4.0,0.4,2.2,-0.1,0.3,0.3,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.034,-8.0,-4.6,2.1,-3.8,0.3,2.4,-0.1,0.3,0.3,-0.9,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.124,-8.6,-4.7,1.6,-3.5,0.2,2.7,0.1,0.4,0.4,-0.8,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.125,-9.4,-4.8,0.7,-3.5,0.2,2.7,0.1,0.4,0.4,-0.8,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.135,-10.2,-4.8,0.5,-3.5,0.2,2.7,0.1,0.4,0.4,-0.8,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.137,-11.0,-4.8,0.2,-3.5,0.2,2.7,0.1,0.4,0.4,-0.8,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.138,-11.5,-4.9,-0.3,-3.5,0.2,2.7,0.1,0.4,0.4,-0.8,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.228,-11.5,-4.9,-0.4,-3.7,-0.2,2.9,0.2,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.229,-11.2,-4.9,-0.5,-3.8,-0.3,2.7,0.2,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.231,-11.0,-4.8,-0.7,-3.8,-0.3,2.7,0.2,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.233,-10.9,-4.7,-1.1,-3.7,-0.4,2.5,0.3,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.322,-10.6,-4.9,-1.7,-3.1,-0.4,1.8,0.4,0.4,0.5,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.329,-10.5,-5.4,-1.8,-2.4,-0.3,1.6,0.4,0.4,0.5,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.331,-10.7,-3.4,0.4,-2.1,-0.2,1.2,0.4,0.4,0.5,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.333,-10.1,-4.4,-1.0,-2.9,-0.2,1.0,0.4,0.4,0.6,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.426,-9.7,-6.3,-2.4,-1.7,-0.1,0.9,0.4,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.428,-9.0,-3.3,-0.7,-1.7,-0.1,0.9,0.4,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.432,-9.1,-5.0,-0.4,-1.7,-0.1,0.9,0.4,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.434,-8.3,-6.0,-1.7,-1.7,-0.1,0.9,0.4,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.441,-8.6,-2.2,-0.1,-1.2,0.0,0.8,0.4,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.442,-8.9,-3.2,0.3,-1.2,0.0,0.8,0.4,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.523,-8.8,-4.2,-0.0,-1.1,0.1,0.7,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.525,-8.8,-3.8,-0.1,-1.1,0.1,0.7,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.54,-8.8,-3.8,0.0,-1.2,0.2,0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.542,-8.9,-3.9,0.2,-1.2,0.2,0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.543,-9.1,-3.8,0.3,-1.2,0.2,0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.623,-9.0,-4.0,0.5,-1.2,0.3,0.6,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.625,-9.6,-3.8,1.1,-1.2,0.3,0.6,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.627,-10.4,-4.0,1.4,-1.4,0.4,0.4,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.628,-10.7,-4.3,0.5,-1.4,0.4,0.4,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.63,-10.5,-4.3,0.3,-1.4,0.3,0.3,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.723,-11.1,-3.9,1.2,-1.0,0.4,0.1,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.725,-11.6,-3.5,1.6,-1.0,0.4,0.1,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.731,-11.4,-3.4,0.7,-1.2,0.3,-0.0,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.732,-10.8,-4.1,-0.1,-1.2,0.3,-0.0,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.734,-9.9,-4.7,0.2,-1.6,0.2,-0.1,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.824,-9.4,-4.2,0.4,-1.6,0.0,-0.4,0.6,0.4,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.825,-9.0,-4.1,-0.3,-1.6,0.0,-0.4,0.6,0.4,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.827,-8.9,-4.5,-0.9,-1.5,0.0,-0.5,0.6,0.4,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.828,-9.5,-4.1,-0.7,-1.5,0.0,-0.5,0.6,0.4,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.83,-9.6,-4.6,-0.9,-1.1,0.1,-0.7,0.6,0.4,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.924,-9.1,-4.8,-1.2,0.4,0.1,-1.0,0.6,0.3,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.933,-9.5,-4.0,-1.0,0.4,0.1,-1.0,0.6,0.3,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.935,-9.9,-4.7,-1.6,0.4,0.1,-1.0,0.6,0.3,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.936,-10.9,-3.9,-1.8,0.4,0.1,-1.0,0.6,0.3,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
1.938,-11.5,-3.4,-2.0,0.4,0.1,-1.0,0.6,0.3,0.7,-0.3,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.023,-11.8,-2.6,-1.4,3.1,-0.2,-1.6,0.5,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.025,-11.9,-2.0,-1.5,3.1,-0.2,-1.6,0.5,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.026,-11.0,-2.7,-1.6,3.1,-0.2,-1.6,0.5,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.034,-10.5,-2.8,-1.6,1.3,-0.4,-1.8,0.5,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.036,-10.1,-2.8,-1.4,0.8,-0.3,-1.9,0.5,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.123,-10.0,-3.5,-1.4,0.2,-0.2,-2.2,0.4,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.125,-10.0,-3.8,-1.5,0.2,-0.2,-2.2,0.4,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.131,-9.7,-4.0,-1.7,0.3,-0.2,-2.3,0.4,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.133,-9.5,-3.8,-1.7,0.6,-0.2,-2.4,0.4,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.135,-9.1,-3.8,-1.6,0.9,-0.3,-2.3,0.4,0.3,0.7,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.226,-8.9,-4.2,-1.5,1.2,-0.3,-2.1,0.4,0.2,0.7,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.227,-8.6,-4.1,-1.0,1.2,-0.3,-2.1,0.4,0.2,0.7,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.229,-8.1,-4.2,-0.8,1.2,-0.3,-2.1,0.4,0.2,0.7,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.231,-7.4,-4.0,-0.4,1.2,-0.3,-2.1,0.4,0.2,0.7,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.232,-6.6,-4.0,-0.3,1.2,-0.3,-2.1,0.4,0.2,0.7,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.323,-6.1,-4.0,-0.1,1.0,-0.3,-1.0,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.325,-5.6,-3.9,0.2,1.0,-0.3,-1.0,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.327,-5.4,-3.9,0.5,0.9,-0.2,-0.7,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.328,-5.5,-3.9,0.5,0.9,-0.2,-0.7,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.33,-5.7,-3.7,0.6,0.8,-0.1,-0.4,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.429,-6.3,-3.6,0.8,0.3,0.2,0.8,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.43,-6.8,-3.7,0.8,0.3,0.2,0.8,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.432,-7.1,-3.6,0.7,0.3,0.2,0.8,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.434,-8.2,-3.6,1.0,0.3,0.2,0.8,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.436,-10.0,-3.6,0.7,-0.0,0.2,1.2,0.3,0.2,0.6,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.523,-11.6,-4.1,0.1,-1.4,0.7,3.2,0.4,0.3,0.6,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.525,-12.0,-3.8,-0.3,-1.4,0.7,3.2,0.4,0.3,0.6,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.527,-10.8,-2.0,-0.8,-1.8,0.7,3.7,0.4,0.3,0.6,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.528,-9.9,-3.2,-0.1,-2.3,0.6,3.9,0.4,0.3,0.6,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.53,-9.8,-6.3,1.0,-2.3,0.6,3.9,0.4,0.3,0.6,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.623,-9.9,-6.7,1.4,-1.9,0.2,3.1,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.625,-10.4,-5.7,0.8,-1.9,0.2,3.1,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.627,-11.3,-4.9,-0.3,-1.9,0.2,3.1,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.628,-12.1,-4.7,0.1,-1.9,0.2,3.1,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.638,-12.0,-5.3,-0.4,-0.1,-0.1,1.3,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.73,-12.0,-4.0,-0.4,-0.2,0.0,-0.2,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.732,-10.7,-3.1,0.6,-0.0,0.2,-0.7,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.733,-9.4,-2.9,0.1,-0.0,0.2,-0.7,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.735,-8.6,-3.9,-0.4,-0.1,0.3,-0.9,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.737,-7.6,-3.7,-1.0,0.2,0.4,-1.1,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.823,-7.4,-3.2,-0.4,1.1,0.5,-1.1,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.824,-7.0,-3.2,-1.0,1.1,0.5,-1.1,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.831,-7.0,-3.4,-1.0,1.0,0.4,-0.8,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.832,-7.0,-3.2,-0.5,1.2,0.4,-0.6,0.5,0.3,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.923,-7.1,-2.7,0.3,1.1,0.3,-0.3,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.925,-7.3,-2.5,0.5,1.1,0.3,-0.3,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.927,-7.2,-2.4,0.5,0.8,0.3,0.0,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.928,-7.7,-2.3,0.6,0.8,0.3,0.0,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
2.93,-8.6,-2.3,0.7,0.3,0.3,0.2,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.023,-9.6,-1.5,1.2,0.0,0.3,0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.025,-10.1,-1.2,1.9,0.0,0.3,0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.031,-10.7,-2.0,2.0,0.0,0.3,0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.033,-11.2,-3.3,1.4,0.0,0.3,0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.042,-11.6,-4.2,-0.2,-1.3,0.0,0.7,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.124,-11.7,-4.6,-1.3,-1.4,-0.1,0.5,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.125,-11.5,-4.6,-1.6,-1.4,-0.1,0.5,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.127,-11.6,-4.2,-1.4,-0.9,-0.0,0.5,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.129,-12.0,-3.8,-1.2,-0.9,-0.0,0.5,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.13,-11.7,-3.8,-1.2,-0.9,-0.0,0.5,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.223,-10.8,-4.4,-1.0,0.0,0.0,-0.0,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.225,-9.6,-4.6,-1.0,0.0,0.0,-0.0,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.227,-8.3,-4.5,-1.1,0.0,0.0,-0.0,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.228,-7.9,-4.2,-1.1,0.0,0.0,-0.0,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.234,-8.1,-4.4,-1.9,1.2,0.0,-0.6,0.5,0.4,0.6,-0.4,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.323,-9.6,-3.4,-1.4,2.5,0.1,-0.7,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.325,-9.8,-4.4,-1.9,2.5,0.1,-0.7,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.327,-10.2,-4.8,-2.4,2.9,-0.0,-0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.328,-10.6,-4.1,-2.2,2.9,-0.0,-0.8,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.33,-10.8,-3.2,-1.7,3.4,-0.1,-0.7,0.5,0.4,0.6,-0.5,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.423,-10.3,-2.9,-1.5,3.4,-0.3,-0.7,0.4,0.4,0.5,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.425,-10.0,-2.5,-1.3,3.4,-0.3,-0.7,0.4,0.4,0.5,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.427,-9.9,-2.3,-1.2,3.4,-0.3,-0.7,0.4,0.4,0.5,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.442,-9.7,-2.5,-1.3,2.1,-0.4,-1.2,0.4,0.4,0.5,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.443,-9.6,-2.8,-1.5,2.1,-0.4,-1.2,0.4,0.4,0.5,-0.6,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.527,-9.4,-2.8,-1.6,0.4,-0.5,-1.7,0.3,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.528,-9.2,-2.9,-1.6,0.4,-0.5,-1.7,0.3,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.53,-9.1,-2.9,-1.6,0.4,-0.5,-1.7,0.3,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.532,-9.1,-2.8,-1.5,0.2,-0.5,-1.7,0.3,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
3.533,-8.7,-2.7,-1.5,0.2,-0.5,-1.7,0.3,0.4,0.5,-0.7,D01,Walking,R01,20.0,1.73,69.5,Male,U03
