time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Activity_Code,Activity_Name,Trial_ID,Age,Height,Weight,Gender,User_ID
1.641,-3.7,2.1,8.6,-0.2,-0.4,-0.0,0.0,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.73,-3.6,2.0,8.2,-0.5,-0.4,-0.0,0.0,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.732,-3.4,1.8,7.4,-0.8,-0.4,0.1,0.0,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.734,-3.3,1.5,6.6,-1.6,-0.2,0.4,0.0,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.736,-3.2,1.1,5.7,-1.9,0.1,0.5,0.0,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.737,-2.7,0.9,4.9,-1.9,0.1,0.5,0.0,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.826,-2.4,0.6,4.4,-2.0,0.9,0.5,-0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.828,-2.8,-0.0,5.0,-1.5,1.3,0.6,-0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.83,-3.2,-0.4,5.3,-0.8,1.6,0.8,-0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.831,-3.2,-0.3,5.7,-0.8,1.6,0.8,-0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.833,-3.9,0.0,6.9,-0.2,2.0,0.9,-0.0,-0.2,-0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.926,-6.4,-1.6,9.5,0.1,2.2,0.7,-0.1,-0.3,-0.0,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.938,-8.1,-2.1,10.0,0.1,2.2,0.7,-0.1,-0.3,-0.0,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.94,-6.9,0.4,9.3,0.1,2.2,0.7,-0.1,-0.3,-0.0,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.971,-6.0,1.9,8.5,0.1,2.2,0.7,-0.1,-0.3,-0.0,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
1.972,-6.7,1.7,7.6,0.1,2.2,0.7,-0.1,-0.3,-0.0,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.047,-7.7,-0.2,7.0,-1.8,1.6,0.8,-0.1,-0.3,-0.0,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.049,-8.0,-1.9,6.5,-1.8,1.6,0.8,-0.1,-0.3,-0.0,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.056,-8.1,-2.4,6.9,0.1,1.7,0.5,-0.1,-0.3,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.057,-7.6,-1.2,7.1,0.1,1.7,0.5,-0.1,-0.3,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.059,-7.9,-0.2,9.2,0.1,1.7,0.5,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.1,-10.3,-0.1,11.0,0.2,1.7,0.2,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.103,-11.6,-0.1,12.0,0.5,0.9,0.1,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.111,-9.9,0.4,12.0,0.4,-0.2,-0.3,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.113,-8.7,1.0,11.5,0.4,-0.2,-0.3,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.226,-8.0,0.4,10.8,-0.1,-0.7,-0.4,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.228,-7.5,-0.3,10.3,0.6,-1.1,-0.2,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.229,-7.4,-0.3,9.6,0.6,-1.1,-0.2,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.231,-7.1,-0.3,8.5,0.6,-1.1,-0.2,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.328,-7.4,-1.4,8.7,0.7,-1.1,-0.4,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.33,-9.2,-2.5,9.7,0.7,-1.1,-0.4,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.343,-10.1,-3.0,8.9,0.7,-1.1,-0.4,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.348,-8.0,0.0,5.6,0.7,-1.1,-0.4,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.35,-8.7,1.1,6.5,0.7,-1.1,-0.4,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.359,-8.1,0.6,7.6,1.1,-1.7,-0.7,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.361,-6.7,-0.1,7.7,1.1,-1.7,-0.7,-0.1,-0.4,-0.1,0.9,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.43,-5.8,-0.8,7.7,0.3,-2.0,-0.9,-0.0,-0.3,-0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.432,-5.5,-1.2,7.9,0.6,-1.9,-0.9,-0.0,-0.3,-0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.434,-5.6,-1.3,7.5,1.0,-1.8,-1.0,-0.0,-0.3,-0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.436,-4.8,-0.5,6.5,1.3,-1.7,-1.0,-0.0,-0.3,-0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.442,-3.9,0.5,6.4,1.2,-1.6,-0.9,-0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.526,-3.3,1.0,6.9,0.4,-1.2,-0.7,0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.528,-2.7,1.3,7.2,0.2,-0.9,-0.6,0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.53,-2.3,1.0,8.3,0.1,-0.7,-0.6,0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.531,-2.3,0.5,8.4,0.3,-0.6,-0.5,0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.533,-2.1,0.5,7.7,0.3,-0.6,-0.5,0.0,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.626,-2.1,0.5,7.8,0.5,-0.5,-0.4,0.1,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.627,-2.3,0.7,8.1,0.5,-0.5,-0.4,0.1,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.629,-2.3,1.0,8.4,0.5,-0.5,-0.4,0.1,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.637,-2.3,1.3,8.9,0.5,-0.5,-0.4,0.1,-0.2,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.726,-2.5,1.2,9.5,0.3,-0.1,-0.2,0.1,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.728,-2.8,1.0,9.3,0.1,-0.1,-0.1,0.1,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.729,-2.7,1.0,8.9,0.1,-0.1,-0.1,0.1,-0.2,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.736,-2.7,1.3,8.7,-0.1,-0.1,0.2,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.738,-2.9,1.3,8.9,-0.1,-0.1,0.2,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.83,-3.2,0.7,9.4,-0.2,-0.1,0.2,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.835,-3.3,0.3,9.5,-0.2,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.837,-3.1,0.2,9.5,0.0,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.839,-3.2,0.5,9.5,-0.0,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.84,-3.1,1.0,9.3,-0.0,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.926,-2.9,1.0,9.3,-0.1,-0.1,0.0,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.928,-3.0,0.6,9.3,-0.1,-0.1,0.0,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.929,-3.2,0.5,9.6,-0.1,-0.1,0.0,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.96,-3.2,0.7,9.7,-0.1,-0.1,0.0,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
2.962,-3.1,1.1,9.6,-0.0,-0.1,0.0,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.026,-2.9,1.2,9.4,-0.0,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.028,-2.8,1.0,9.4,-0.0,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.03,-2.7,0.7,9.3,-0.0,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.031,-2.7,0.6,9.3,-0.0,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.047,-2.5,0.8,9.2,-0.1,-0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.126,-2.4,0.9,9.3,-0.1,0.0,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.128,-2.4,0.7,9.3,-0.1,0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.129,-2.5,0.5,9.3,-0.1,0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.131,-2.5,0.4,9.2,0.1,0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.132,-2.5,0.5,9.5,0.1,0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.226,-2.5,0.7,9.6,0.1,0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.228,-2.5,0.8,9.6,0.0,0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.234,-2.6,0.8,9.6,-0.1,0.1,0.1,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.236,-2.8,0.6,9.6,-0.1,0.1,0.0,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.238,-2.9,0.5,9.6,-0.1,0.1,0.0,0.1,-0.1,0.1,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.326,-2.7,0.7,9.5,-0.1,0.0,0.0,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.328,-2.8,1.0,9.5,-0.1,-0.0,0.0,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.329,-2.9,0.8,9.5,-0.1,-0.0,0.0,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.331,-2.8,0.7,9.5,-0.1,-0.0,0.0,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.332,-2.6,0.7,9.3,-0.1,-0.0,0.0,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.426,-2.5,0.9,9.2,-0.1,0.0,0.0,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.427,-2.6,1.1,9.0,-0.1,0.0,0.0,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.433,-2.7,1.1,8.9,-0.1,0.0,0.0,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.445,-2.9,1.1,8.7,-0.2,0.1,0.1,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.448,-3.1,1.3,8.3,-0.2,0.1,0.1,0.1,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.526,-3.4,1.6,8.1,-0.8,0.4,0.4,0.0,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.528,-3.4,1.7,7.7,-0.8,0.4,0.4,0.0,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.529,-3.3,1.4,7.0,-0.8,0.4,0.4,0.0,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.531,-3.0,1.0,6.2,-0.8,0.4,0.4,0.0,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.532,-2.8,0.7,5.5,-1.0,0.5,0.5,0.0,-0.1,0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.626,-2.9,0.7,4.9,-0.9,1.1,0.7,0.0,-0.2,-0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.628,-3.2,0.7,4.6,-0.9,1.1,0.7,0.0,-0.2,-0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
3.629,-3.4,0.8,4.4,-0.9,1.4,0.8,0.0,-0.2,-0.0,1.0,D01,Walking,R01,82.0,1.6,60.0,Female,U23
