time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Activity_Code,Activity_Name,Trial_ID,Age,Height,Weight,Gender,User_ID
0.799,-6.4,-5.4,5.2,-0.1,0.0,0.0,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.8,-6.4,-5.5,5.1,-0.1,0.0,0.0,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.802,-6.4,-5.4,5.1,-0.1,0.1,0.0,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.807,-6.4,-5.3,5.1,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.809,-6.5,-5.3,5.2,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.903,-6.6,-5.3,5.1,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.904,-6.5,-5.4,5.1,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.906,-6.6,-5.4,5.0,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.909,-6.5,-5.4,5.0,-0.0,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.911,-6.5,-5.5,4.9,-0.0,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
0.998,-6.7,-5.3,4.9,-0.1,-0.1,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.0,-6.6,-5.2,5.0,-0.1,-0.1,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.002,-6.6,-5.3,5.0,-0.1,-0.1,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.003,-6.8,-5.3,4.9,-0.1,-0.1,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.005,-6.6,-5.4,4.7,-0.1,-0.1,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.098,-6.6,-5.3,4.7,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.1,-6.6,-5.3,4.8,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.112,-6.7,-5.2,5.0,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.121,-6.7,-5.1,5.0,0.0,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.123,-6.6,-5.2,4.9,0.0,-0.0,0.1,-0.8,0.2,-0.5,0.3,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.198,-6.5,-5.3,4.9,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.2,-6.5,-5.5,4.9,-0.1,-0.0,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.201,-6.5,-5.4,4.9,-0.0,-0.0,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.203,-6.3,-5.4,5.0,0.0,-0.0,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.205,-6.0,-5.5,4.9,0.1,-0.0,0.2,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.297,-5.4,-5.8,4.9,0.3,-0.0,0.4,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.299,-7.1,-5.0,5.7,0.3,-0.0,0.4,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.306,-7.8,-4.6,5.5,-0.3,-0.1,-0.2,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.308,-5.8,-5.9,5.0,-0.3,-0.2,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.309,-6.7,-5.3,5.2,-0.3,-0.2,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.415,-6.6,-5.2,5.5,-0.1,-0.1,-0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.416,-6.4,-5.2,5.4,-0.1,-0.1,-0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.418,-6.5,-5.1,5.2,-0.1,-0.1,-0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.419,-6.5,-5.1,5.1,-0.0,-0.1,-0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.421,-6.5,-5.3,5.0,-0.0,-0.1,-0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.498,-6.5,-5.3,5.0,0.0,-0.0,-0.1,-0.8,0.2,-0.4,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.51,-6.5,-5.0,5.0,0.0,-0.0,-0.1,-0.8,0.2,-0.4,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.512,-6.5,-4.9,5.0,0.0,-0.0,-0.1,-0.8,0.2,-0.4,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.514,-6.5,-4.9,5.0,0.0,-0.0,-0.1,-0.8,0.2,-0.4,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.52,-6.5,-5.0,5.0,0.1,-0.0,-0.0,-0.8,0.2,-0.4,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.598,-6.5,-5.2,4.9,-0.2,0.0,0.0,-0.8,0.2,-0.4,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.602,-6.5,-5.3,4.7,-0.2,0.0,0.0,-0.8,0.2,-0.4,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.61,-6.6,-5.3,4.9,0.0,0.1,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.612,-6.6,-5.2,4.9,0.0,0.1,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.613,-6.6,-5.0,4.9,0.0,0.1,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.698,-6.6,-4.9,5.0,-0.1,0.1,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.699,-6.7,-5.2,4.9,-0.1,0.1,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.701,-6.7,-5.4,4.7,-0.1,0.1,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.703,-6.6,-5.4,4.6,-0.2,0.1,0.0,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.709,-6.7,-5.3,4.7,-0.0,0.2,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.798,-6.6,-5.2,4.7,0.0,0.2,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.8,-6.7,-5.1,4.7,0.0,0.2,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.802,-6.7,-5.1,4.6,0.0,0.2,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.812,-6.7,-5.1,4.5,0.0,0.2,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.814,-6.7,-5.2,4.4,0.0,0.2,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.898,-6.7,-5.3,4.3,-0.2,0.3,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.9,-6.8,-5.2,4.2,-0.2,0.3,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.902,-6.8,-5.2,4.0,-0.2,0.3,0.1,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.908,-6.8,-5.1,4.0,-0.2,0.4,0.2,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.91,-6.8,-5.1,3.9,-0.2,0.5,0.2,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
1.998,-6.8,-5.0,3.8,-0.2,0.6,0.3,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.0,-6.8,-4.9,3.7,-0.2,0.6,0.3,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.001,-6.9,-4.9,3.6,-0.2,0.6,0.3,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.003,-7.1,-4.6,3.7,-0.3,0.6,0.4,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.004,-7.2,-4.4,3.7,-0.3,0.6,0.4,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.098,-7.4,-4.5,3.4,-1.3,0.8,0.6,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.1,-7.5,-4.4,3.2,-1.6,0.8,0.7,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.101,-7.8,-4.5,3.0,-1.9,0.8,0.8,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.103,-8.1,-4.6,2.7,-2.1,0.7,0.9,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.104,-8.3,-4.9,2.5,-2.1,0.7,0.9,-0.8,0.2,-0.5,0.2,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.197,-8.6,-5.1,2.3,-2.1,0.7,0.9,-0.8,0.2,-0.6,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.199,-9.0,-5.3,1.9,-2.1,0.7,0.9,-0.8,0.2,-0.6,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.2,-9.2,-5.6,1.4,-2.1,0.7,0.9,-0.8,0.2,-0.6,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.202,-9.1,-5.8,1.3,-2.1,0.7,0.9,-0.8,0.2,-0.6,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.298,-9.2,-5.9,1.4,-1.4,0.2,0.8,-0.7,0.3,-0.6,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.3,-9.3,-5.9,1.3,-1.4,0.2,0.8,-0.7,0.3,-0.6,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.302,-9.2,-5.8,1.2,-1.4,0.2,0.8,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.303,-8.8,-5.6,1.1,-1.0,0.2,0.8,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.309,-8.6,-5.4,1.2,-0.3,0.0,0.4,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.404,-8.6,-5.1,1.2,-0.2,-0.0,0.3,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.406,-8.3,-4.7,1.1,-0.2,-0.0,0.3,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.407,-8.1,-4.4,0.9,-0.2,-0.1,0.2,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.409,-8.4,-4.3,0.7,-0.3,-0.1,0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.414,-9.0,-4.5,0.8,-0.6,-0.1,-0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.474,-9.4,-4.8,0.8,-0.8,-0.2,-0.2,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.475,-9.5,-4.8,0.8,-0.8,-0.2,-0.2,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.477,-9.3,-4.7,0.8,-0.8,-0.2,-0.2,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.478,-9.2,-4.4,0.9,-0.8,-0.2,-0.2,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.48,-9.0,-4.2,1.2,-0.8,-0.2,-0.3,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.596,-8.7,-4.0,1.3,-0.8,-0.2,-0.3,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.597,-8.3,-3.8,1.3,-0.8,-0.2,-0.3,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.599,-8.0,-3.7,1.2,-0.8,-0.2,-0.3,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.601,-8.0,-3.7,1.3,-0.8,-0.2,-0.3,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.7,-8.0,-3.8,1.4,-1.2,-0.1,-0.0,-0.7,0.4,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.701,-7.8,-4.3,1.1,-1.2,-0.1,-0.0,-0.7,0.4,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.703,-7.8,-4.8,0.7,-1.2,-0.1,-0.0,-0.7,0.4,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.704,-7.8,-5.5,0.4,-1.2,-0.1,-0.0,-0.7,0.4,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.713,-7.9,-6.0,0.5,-0.6,-0.0,0.5,-0.7,0.4,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.714,-7.9,-5.9,0.7,0.0,0.0,0.6,-0.7,0.4,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.798,-8.0,-5.5,0.9,0.5,0.1,0.6,-0.7,0.4,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.799,-8.1,-5.5,0.9,0.6,0.1,0.6,-0.7,0.4,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.801,-8.3,-5.6,0.8,0.7,0.1,0.6,-0.7,0.4,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.803,-8.6,-5.5,0.9,0.7,0.1,0.5,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.804,-8.7,-5.4,1.0,0.7,0.1,0.5,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.898,-8.4,-5.1,1.0,0.5,0.1,0.4,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.899,-8.6,-5.0,0.9,0.5,0.1,0.4,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.901,-9.9,-5.4,0.5,0.3,0.2,0.3,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.906,-11.0,-6.0,0.2,-0.2,0.1,0.2,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.907,-11.5,-6.4,-0.2,-0.2,0.1,0.2,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
2.999,-11.9,-6.4,-0.6,-0.1,0.0,0.2,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.001,-12.0,-6.2,-1.0,-0.1,0.0,0.2,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.003,-11.2,-5.7,-1.1,-0.1,0.0,0.2,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.023,-9.9,-5.0,-1.0,0.3,-0.0,-0.1,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.025,-8.8,-4.4,-0.7,0.3,-0.0,-0.1,-0.7,0.3,-0.6,-0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.097,-8.0,-3.9,-0.5,0.6,0.5,-0.9,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.099,-7.4,-3.7,-0.4,0.6,0.5,-0.9,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.101,-7.3,-3.7,-0.5,0.6,0.6,-1.0,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.102,-7.6,-3.9,-0.8,0.6,0.6,-1.0,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.104,-8.2,-4.0,-1.0,0.8,0.7,-1.0,-0.7,0.3,-0.6,-0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.198,-8.6,-4.0,-1.4,0.9,0.3,-0.5,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.199,-8.8,-3.9,-1.7,0.8,0.2,-0.3,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.201,-9.1,-3.7,-1.8,0.6,-0.0,-0.1,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.203,-9.3,-3.7,-1.8,0.3,-0.1,0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.204,-9.1,-3.7,-1.7,0.3,-0.1,0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.297,-8.4,-3.7,-1.6,-0.1,-0.0,0.1,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.299,-8.0,-3.9,-1.5,-0.1,0.1,0.1,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.301,-7.9,-4.2,-1.1,0.0,0.3,0.1,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.302,-8.3,-4.4,-0.9,0.0,0.3,0.1,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.304,-8.6,-4.5,-0.9,0.3,0.4,0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.398,-8.2,-4.5,-1.2,0.6,0.5,-0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.4,-8.7,-4.4,-1.3,0.6,0.5,-0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.411,-9.4,-4.3,-1.1,0.9,0.7,0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.414,-9.2,-4.4,-0.9,0.9,0.7,0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.415,-8.9,-4.2,-0.7,0.9,0.7,0.0,-0.7,0.3,-0.6,0.0,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.498,-9.5,-4.0,-0.7,1.3,0.3,0.0,-0.7,0.3,-0.7,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.502,-9.8,-4.1,-0.7,1.1,0.2,0.0,-0.7,0.3,-0.7,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
3.504,-9.5,-4.0,-0.5,1.1,0.2,0.0,-0.7,0.3,-0.7,0.1,D01,Walking,R01,77.0,1.6,65.9,Female,U29
