time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D03,Activity_D04,Activity_D09,Activity_D10,Activity_D11
0.9,-9.3,-2.8,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
0.906,-9.2,-2.8,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
0.908,-9.2,-2.9,2.1,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
0.909,-9.2,-2.8,2.1,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
0.911,-9.2,-2.9,2.1,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
0.999,-9.1,-2.9,2.1,-0.1,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.001,-9.1,-3.0,2.1,-0.1,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.003,-9.2,-3.0,2.1,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.004,-9.2,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.006,-9.3,-2.8,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.1,-9.2,-2.8,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.102,-9.2,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.111,-9.2,-3.0,2.2,-0.1,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.113,-9.2,-3.0,2.2,-0.1,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.115,-9.2,-3.0,2.2,-0.1,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.199,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.201,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.203,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.208,-9.2,-2.9,2.2,0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.209,-9.2,-2.9,2.2,0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.299,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.301,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.302,-9.2,-3.0,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.304,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.404,-9.2,-2.9,2.2,0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.406,-9.2,-2.8,2.2,0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.407,-9.2,-2.9,2.2,0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.413,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.415,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.5,-9.1,-2.8,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.501,-9.1,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.514,-9.1,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.516,-9.2,-3.0,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.518,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.599,-9.2,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.601,-9.3,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.603,-9.3,-2.9,2.3,0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.604,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.606,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.704,-9.1,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.706,-9.1,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.711,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.713,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.719,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.8,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.802,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.804,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.806,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.807,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.9,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.909,-9.1,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.911,-9.1,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.912,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.914,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
1.999,-9.1,-2.9,2.2,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.001,-9.1,-2.9,2.2,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.003,-9.2,-2.9,2.2,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.004,-9.2,-2.9,2.2,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.006,-9.2,-2.9,2.2,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.099,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.101,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.102,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.108,-9.2,-3.0,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.11,-9.2,-3.0,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.199,-9.2,-3.0,2.2,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.205,-9.2,-2.9,2.2,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.207,-9.2,-2.9,2.3,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.208,-9.2,-3.0,2.3,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.211,-9.2,-3.0,2.3,-0.0,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.3,-9.2,-2.9,2.3,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.301,-9.1,-2.9,2.3,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.306,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.308,-9.1,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.31,-9.1,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.407,-9.1,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.409,-9.2,-2.9,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.411,-9.2,-2.9,2.1,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.412,-9.2,-3.0,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.414,-9.1,-3.0,2.2,-0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.5,-9.2,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.505,-9.2,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.507,-9.2,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.509,-9.2,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.515,-9.1,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.599,-9.1,-3.0,2.2,-0.1,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.601,-9.2,-3.0,2.2,-0.1,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.602,-9.1,-3.0,2.2,-0.1,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.604,-9.2,-2.9,2.2,-0.1,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.614,-9.2,-2.9,2.2,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.699,-9.2,-3.0,2.3,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.701,-9.2,-3.0,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.703,-9.3,-3.0,2.2,-0.0,-0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.704,-9.2,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.706,-9.1,-2.9,2.2,-0.0,-0.0,-0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.799,-9.1,-3.0,2.3,-0.0,0.0,-0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.801,-9.1,-3.0,2.2,-0.0,0.0,-0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.802,-9.1,-2.9,2.3,-0.0,0.0,-0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.804,-9.1,-2.9,2.3,0.0,0.0,-0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.806,-9.2,-2.9,2.3,0.0,0.0,-0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.899,-9.2,-3.0,2.3,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.901,-9.2,-3.0,2.3,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.903,-9.2,-3.0,2.3,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.904,-9.2,-2.9,2.3,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.925,-9.1,-2.9,2.4,0.0,0.0,0.0,0.7,-0.4,0.5,0.3,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
2.998,-9.2,-2.9,2.5,0.1,0.1,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.0,-9.2,-2.9,2.6,0.1,0.1,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.002,-9.2,-2.9,2.7,0.1,0.1,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.011,-9.2,-3.0,2.6,0.0,0.1,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.103,-9.1,-3.1,2.6,-0.1,0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.105,-9.0,-3.1,2.6,-0.1,0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.106,-8.8,-3.0,2.6,-0.1,0.0,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.108,-8.9,-3.1,2.6,-0.1,0.0,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.109,-9.0,-3.2,2.5,-0.1,0.0,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.204,-9.0,-3.2,2.4,-0.1,-0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.206,-9.0,-3.2,2.3,-0.1,-0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.208,-9.0,-3.1,2.3,-0.0,-0.1,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.209,-9.0,-3.0,2.3,-0.0,-0.1,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.211,-8.9,-2.8,2.3,0.0,-0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.299,-8.8,-2.8,2.2,-0.0,-0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.301,-8.6,-2.9,2.1,-0.0,-0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.303,-8.6,-3.1,2.0,-0.0,-0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.304,-8.8,-3.3,2.1,0.0,-0.1,-0.1,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.306,-8.9,-3.5,2.1,0.1,-0.0,-0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.376,-8.7,-3.2,2.1,0.1,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.377,-8.8,-2.9,2.2,0.1,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.379,-8.9,-3.1,2.2,0.1,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.389,-9.2,-3.5,2.2,0.1,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.391,-9.4,-3.7,2.1,0.1,0.0,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
3.499,-9.3,-3.6,2.2,0.2,0.2,0.0,0.7,-0.4,0.5,0.2,1,81.0,1.52,63.0,1,24,1,0,0,0,0,0
