time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D02,Activity_D03,Activity_D04,Activity_D05,Activity_D06,Activity_D07,Activity_D08,Activity_D09,Activity_D10,Activity_D11,Activity_F01,Activity_F02,Activity_F03,Activity_F04,Activity_F05,Activity_F06,Activity_F07,Activity_F08
0.203,-4.3,-0.5,8.3,-0.1,0.2,0.1,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.205,-4.5,-0.1,8.2,-0.1,0.2,0.1,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.207,-4.9,-0.4,8.4,-0.1,0.2,0.1,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.208,-5.0,-0.7,8.4,-0.1,0.2,0.1,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,-5.1,-0.6,8.6,-0.1,0.2,0.1,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.324,-4.9,-0.1,8.3,-0.2,0.2,0.1,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.326,-4.9,-0.1,8.0,-0.2,0.2,0.1,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.328,-4.9,-0.5,7.8,-0.3,0.2,0.0,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.339,-5.0,-0.9,7.6,-0.4,0.3,0.0,0.4,0.2,0.1,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427,-5.1,-1.0,7.7,-0.1,0.4,0.1,0.4,0.2,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.428,-5.1,-0.7,7.8,-0.1,0.4,0.1,0.4,0.2,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,-5.1,-0.1,7.7,-0.5,0.5,0.1,0.4,0.2,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.431,-5.1,0.1,7.4,-0.5,0.5,0.1,0.4,0.2,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.437,-5.2,-0.4,7.0,-0.7,0.7,0.2,0.4,0.2,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.438,-5.5,-1.1,6.8,-0.7,0.7,0.2,0.4,0.2,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.553,-5.9,-1.7,7.2,-0.8,0.8,0.4,0.4,0.3,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.555,-6.0,-1.2,7.5,-1.2,0.9,0.3,0.4,0.3,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.557,-5.8,-0.7,7.3,-1.2,0.9,0.3,0.4,0.3,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.558,-5.6,-0.3,7.2,-1.2,0.9,0.3,0.4,0.3,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,-5.8,-0.7,7.5,-1.2,0.9,0.3,0.4,0.3,0.2,-0.9,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.625,-6.6,-1.7,7.6,-1.4,0.9,0.2,0.4,0.3,0.2,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.627,-6.5,-2.7,7.7,-1.2,0.9,0.1,0.4,0.3,0.2,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.629,-6.1,-2.7,8.0,-0.4,0.9,-0.1,0.4,0.3,0.2,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63,-6.4,-2.9,7.9,-0.4,0.9,-0.1,0.4,0.3,0.2,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.632,-7.0,-3.0,8.3,-0.4,0.9,-0.1,0.4,0.3,0.2,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.726,-7.0,-2.8,8.1,-0.3,0.8,-0.2,0.4,0.3,0.3,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.728,-6.6,-2.3,7.8,-0.3,0.8,-0.2,0.4,0.3,0.3,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.751,-6.2,-2.0,7.8,-0.6,0.7,-0.3,0.4,0.3,0.3,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.753,-5.9,-1.6,7.6,-0.6,0.7,-0.3,0.4,0.3,0.3,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.755,-5.7,-1.4,7.4,-0.6,0.7,-0.3,0.4,0.3,0.3,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.825,-5.8,-2.0,7.1,-3.9,0.9,-0.1,0.4,0.3,0.3,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.83,-6.5,-3.0,6.8,-3.9,0.7,0.0,0.4,0.3,0.4,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.832,-7.4,-4.6,7.1,-3.2,0.5,0.1,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833,-7.8,-6.5,5.5,-3.2,0.5,0.1,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.835,-7.3,-6.7,4.4,-3.2,0.5,0.1,0.4,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.926,-7.2,-7.1,3.8,-1.5,0.2,-0.1,0.4,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.927,-6.6,-7.3,3.3,-1.5,0.2,-0.1,0.4,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.929,-6.3,-6.8,3.7,-1.4,0.1,0.1,0.4,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931,-6.4,-6.3,3.8,-1.4,0.1,0.1,0.4,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.932,-6.4,-6.3,3.4,-1.4,0.1,0.1,0.4,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.025,-6.3,-6.5,2.7,-0.8,0.0,0.4,0.4,0.2,0.6,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.027,-6.4,-6.7,2.1,0.2,0.1,0.5,0.4,0.2,0.6,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.028,-6.8,-7.7,1.4,1.5,0.1,0.7,0.5,0.2,0.6,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03,-7.3,-6.8,1.5,2.6,0.1,0.9,0.5,0.2,0.6,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.032,-7.5,-5.4,2.2,2.6,0.1,0.9,0.5,0.2,0.6,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.129,-7.5,-4.1,2.6,3.1,0.2,1.1,0.5,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.139,-7.8,-3.1,2.7,3.2,0.3,1.2,0.5,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.141,-8.3,-2.4,2.5,3.2,0.3,1.2,0.5,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.142,-9.0,-1.5,2.7,3.2,0.3,1.2,0.5,0.3,0.5,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.226,-9.6,-1.1,2.8,0.1,0.6,1.4,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.227,-9.9,-0.9,2.6,-0.4,0.6,1.4,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.229,-10.0,-1.2,2.3,-0.7,0.5,1.2,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.231,-10.3,-1.4,2.4,-0.7,0.5,1.2,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.232,-10.5,-1.5,2.3,-0.7,0.5,1.2,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,-10.7,-1.9,2.1,-0.9,0.5,1.0,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.302,-10.7,-2.2,2.1,-0.7,0.4,0.8,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.307,-10.7,-2.2,2.1,-0.4,0.3,0.6,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.309,-9.9,-2.2,2.4,-0.4,0.3,0.6,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31,-9.6,-1.9,2.6,-0.4,0.3,0.6,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.423,-9.7,-1.7,2.4,-0.5,0.3,0.3,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.425,-9.6,-1.6,2.2,-0.5,0.3,0.3,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.427,-9.4,-1.3,2.4,-0.5,0.3,0.3,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.428,-9.4,-1.0,2.4,-0.5,0.3,0.3,0.5,0.4,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.539,-9.1,-1.0,2.6,-0.6,0.3,0.2,0.5,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,-9.3,-0.7,2.6,-0.6,0.3,0.2,0.5,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55,-9.4,-0.8,2.4,-0.8,0.4,0.3,0.5,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.552,-9.1,-1.0,2.6,-0.8,0.4,0.3,0.5,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.553,-9.0,-0.9,3.2,-0.8,0.4,0.3,0.5,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.555,-9.1,-0.4,3.2,-0.7,0.4,0.3,0.5,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.627,-8.8,0.2,3.4,-1.6,0.2,0.7,0.6,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.629,-8.6,1.1,3.8,-1.6,0.2,0.7,0.6,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63,-8.5,0.8,3.1,-1.6,0.2,0.7,0.6,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.632,-8.6,-0.0,2.7,-1.6,0.2,0.7,0.6,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.634,-8.9,-0.7,2.9,-1.6,0.2,0.7,0.6,0.4,0.5,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.725,-8.9,-1.5,3.5,-1.3,0.2,0.8,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.727,-9.1,-1.7,3.8,-1.3,0.2,0.8,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.729,-9.0,-1.6,3.8,-1.3,0.2,0.8,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.736,-8.8,-1.8,3.5,0.5,0.3,1.2,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.743,-8.7,-1.5,3.6,0.5,0.3,1.2,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.825,-8.7,-1.3,3.5,0.5,0.3,1.2,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.827,-8.5,-1.4,3.5,0.5,0.3,1.2,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.828,-9.0,-1.5,3.3,0.5,0.3,1.2,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.834,-9.1,-1.8,3.2,0.2,0.4,1.1,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.835,-9.0,-2.1,3.0,0.1,0.3,1.0,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.924,-9.3,-2.4,2.8,0.1,0.4,0.8,0.6,0.4,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.926,-9.8,-2.7,2.6,0.2,0.5,0.5,0.6,0.5,0.5,-0.4,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.933,-10.9,-2.9,2.7,0.3,0.2,0.2,0.6,0.5,0.5,-0.4,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.934,-12.1,-3.2,2.9,0.3,0.2,0.2,0.6,0.5,0.5,-0.4,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.936,-12.2,-3.8,2.9,0.3,0.2,0.2,0.6,0.5,0.5,-0.4,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,-11.8,-4.4,2.6,0.4,0.0,-0.1,0.6,0.5,0.5,-0.4,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.002,-11.7,-4.9,1.9,0.7,-0.1,-0.5,0.6,0.5,0.5,-0.4,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.007,-11.9,-4.7,1.7,2.3,-0.5,-1.9,0.6,0.5,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.011,-11.9,-3.4,1.9,2.3,-0.5,-1.9,0.6,0.5,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.013,-12.2,-2.2,2.0,2.3,-0.5,-1.9,0.6,0.5,0.5,-0.5,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.099,-12.3,-1.6,2.0,1.7,-1.3,-2.8,0.5,0.5,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,-12.6,-1.7,1.9,1.7,-1.3,-2.8,0.5,0.5,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.102,-13.2,-1.7,1.8,1.7,-1.3,-2.8,0.5,0.5,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.104,-14.0,-1.6,1.3,1.7,-1.3,-2.8,0.5,0.5,0.4,-0.6,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.224,-13.6,-1.4,1.3,0.3,-1.8,-2.9,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.226,-12.9,-0.7,1.7,0.3,-1.8,-2.9,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.228,-12.1,-0.4,2.1,0.3,-1.8,-2.9,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.229,-10.9,-0.6,2.0,0.3,-1.8,-2.9,0.5,0.4,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.359,-10.1,-0.7,2.5,-0.1,-1.7,-2.9,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.368,-9.8,-0.4,2.6,-0.1,-1.7,-2.9,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.37,-9.0,-1.0,1.6,-0.1,-1.7,-2.9,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.372,-8.0,-1.7,0.9,-0.1,-1.7,-2.9,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.373,-7.5,-2.2,0.5,-0.6,-1.7,-2.8,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.375,-7.3,-2.3,0.6,-0.6,-1.7,-2.8,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.377,-7.3,-2.0,0.9,-0.6,-1.7,-2.8,0.4,0.3,0.4,-0.7,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.448,-7.1,-1.7,1.2,0.6,-0.8,-1.1,0.3,0.2,0.5,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.453,-6.8,-1.6,1.3,0.4,-0.4,-0.2,0.3,0.2,0.5,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.454,-6.4,-1.5,1.5,0.4,-0.4,-0.2,0.3,0.2,0.5,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.456,-6.5,-1.5,1.7,0.1,-0.1,0.2,0.3,0.2,0.5,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.458,-7.1,-1.4,1.7,0.1,-0.1,0.2,0.3,0.2,0.4,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.459,-7.7,-1.5,2.0,0.1,-0.1,0.2,0.3,0.2,0.4,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.529,-8.5,-1.6,2.0,-0.1,0.8,1.5,0.3,0.2,0.4,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.532,-9.2,-1.8,1.7,-0.1,1.2,2.0,0.3,0.2,0.4,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.535,-10.7,-1.9,1.3,-0.1,1.4,2.5,0.3,0.2,0.4,-0.8,1,22.0,1.67,69.0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
