time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D02,Activity_D03,Activity_D04,Activity_D05,Activity_D06,Activity_D07,Activity_D08,Activity_D09,Activity_D10,Activity_D11,Activity_F01,Activity_F02,Activity_F03,Activity_F04,Activity_F05,Activity_F06,Activity_F07,Activity_F08
0.336,-0.2,1.4,9.5,-0.2,-0.0,0.0,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.338,-0.3,1.2,9.4,-0.2,-0.0,0.0,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427,-0.2,1.2,9.5,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.429,-0.3,1.5,9.7,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,-0.1,1.5,9.7,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.432,-0.1,1.3,9.6,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.434,-0.1,1.1,9.5,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.527,-0.1,1.3,9.7,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.529,-0.0,1.4,9.9,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.531,0.0,1.0,9.8,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.532,-0.0,1.1,9.7,-0.1,-0.1,0.1,-0.8,-0.1,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.537,-0.0,1.2,9.7,-0.1,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.627,-0.1,1.1,9.6,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.629,-0.1,1.0,9.5,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63,-0.2,1.1,9.5,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.633,-0.2,1.1,9.6,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.634,-0.2,1.1,9.6,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.729,-0.2,1.0,9.5,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.731,-0.2,1.2,9.5,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.732,-0.1,1.2,9.4,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.734,-0.4,0.6,9.1,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.744,-0.3,0.6,9.0,-0.2,-0.1,0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.803,-0.2,1.0,9.2,-0.0,-0.2,0.2,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.804,-0.1,1.9,9.7,-0.0,-0.2,0.2,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.806,-1.1,1.5,9.4,-0.0,-0.2,0.2,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.808,0.1,0.9,9.5,-0.3,-0.1,0.2,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.809,0.0,0.8,9.6,-0.4,-0.3,-0.1,-0.8,-0.0,-0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.925,0.2,1.2,9.6,-0.3,-0.3,-0.3,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.932,0.6,2.1,9.9,-0.3,-0.3,-0.3,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.934,1.0,2.4,9.8,-0.6,-0.3,-0.4,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.935,1.3,2.7,10.5,-1.2,-0.2,-0.5,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.028,1.5,3.0,11.1,-2.0,-0.1,-0.7,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03,2.1,1.3,10.1,-2.0,-0.1,-0.7,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.032,2.3,-1.3,8.5,-2.0,-0.1,-0.7,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.033,1.9,-3.2,7.5,-2.0,-0.1,-0.7,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.035,1.5,-3.7,7.2,-2.0,-0.1,-0.7,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.037,0.8,-5.5,7.0,-2.0,-0.1,-0.7,-0.8,-0.0,0.0,-0.6,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.128,-0.2,-5.0,6.7,-1.8,0.7,-1.0,-0.8,0.1,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.134,0.3,-3.1,7.7,-1.8,0.7,-1.0,-0.8,0.1,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.135,1.1,-2.3,8.2,-1.8,0.7,-1.0,-0.8,0.1,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.145,1.2,-2.7,8.2,-0.6,0.4,-1.2,-0.8,0.1,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.147,1.5,-2.9,7.8,-0.3,0.2,-1.2,-0.8,0.1,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.241,1.9,-3.1,7.5,-2.1,0.3,-1.4,-0.9,0.2,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.246,1.7,-4.0,6.6,-2.1,0.3,-1.4,-0.9,0.2,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.248,1.2,-4.8,6.1,-2.1,0.3,-1.4,-0.9,0.2,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.249,1.4,-5.3,6.3,-2.3,0.3,-1.5,-0.9,0.2,0.1,-0.5,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.251,1.3,-5.5,6.8,-2.3,0.3,-1.5,-0.9,0.2,0.2,-0.4,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.327,1.0,-5.3,7.2,-1.2,-0.2,-1.6,-0.9,0.3,0.2,-0.4,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.329,1.2,-5.6,7.7,-1.2,-0.2,-1.6,-0.9,0.3,0.2,-0.4,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33,1.7,-6.4,8.3,-1.2,-0.2,-1.6,-0.9,0.3,0.2,-0.4,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.332,1.8,-6.0,8.5,-1.0,-0.3,-1.7,-0.9,0.3,0.2,-0.4,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.334,1.8,-5.4,8.4,-0.7,-0.4,-1.7,-0.9,0.3,0.2,-0.4,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.427,1.8,-5.5,7.9,-0.8,-0.5,-1.8,-0.9,0.3,0.2,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.433,1.9,-5.4,7.7,-0.8,-0.5,-1.8,-0.9,0.3,0.2,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.435,2.0,-4.9,7.6,-0.8,-0.5,-1.8,-0.9,0.3,0.2,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.437,2.1,-4.3,7.3,-0.9,-0.5,-1.8,-0.9,0.3,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.438,2.1,-3.8,6.8,-1.0,-0.6,-1.8,-0.9,0.3,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.527,2.5,-3.5,6.3,-1.3,-0.6,-2.1,-0.9,0.3,0.3,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.529,3.2,-4.0,6.0,-1.3,-0.6,-2.1,-0.9,0.3,0.3,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.539,3.6,-4.8,5.7,-1.3,-0.6,-2.1,-0.9,0.3,0.3,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54,3.9,-5.5,5.0,-1.3,-0.6,-2.1,-0.9,0.3,0.3,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.547,4.3,-5.4,5.1,-1.5,-0.6,-2.3,-0.9,0.3,0.3,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.627,5.4,-3.9,6.1,0.5,-1.1,-2.9,-0.9,0.3,0.4,-0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.628,7.5,-5.3,6.5,0.5,-1.1,-2.9,-0.9,0.3,0.4,-0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63,7.5,-4.9,6.6,0.5,-1.1,-2.9,-0.9,0.3,0.4,-0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.633,8.5,-2.3,7.2,0.5,-1.1,-2.9,-0.9,0.3,0.4,-0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.636,10.2,-3.4,7.1,1.0,-1.2,-3.0,-0.9,0.3,0.4,-0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.729,9.6,-3.6,6.6,1.2,-1.6,-2.5,-0.9,0.1,0.5,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.731,10.0,-2.9,7.2,1.2,-1.6,-2.5,-0.9,0.1,0.5,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.736,10.6,-2.6,6.6,1.2,-1.6,-2.5,-0.9,0.1,0.5,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.738,10.6,-2.3,6.2,1.2,-1.9,-2.3,-0.9,0.1,0.5,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.739,10.9,-2.6,6.1,1.2,-1.9,-2.3,-0.9,0.1,0.5,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.803,11.1,-2.7,6.1,0.9,-1.8,-1.7,-0.8,0.0,0.6,0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.804,11.5,-2.6,6.7,0.9,-1.8,-1.7,-0.8,0.0,0.6,0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.806,11.2,-2.8,7.1,0.9,-1.8,-1.7,-0.8,0.0,0.6,0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.808,11.0,-2.0,7.6,0.9,-1.7,-1.6,-0.8,0.0,0.6,0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.809,11.9,-1.0,7.7,0.9,-1.7,-1.6,-0.8,0.0,0.6,0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.926,11.9,-2.0,6.6,-0.4,-0.6,-0.6,-0.8,-0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.936,10.3,-2.9,5.0,-0.4,-0.6,-0.6,-0.8,-0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.937,8.0,-2.4,5.0,-0.4,-0.6,-0.6,-0.8,-0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.028,7.0,-1.7,5.1,-0.4,0.3,0.5,-0.8,0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03,8.4,-2.4,5.8,-0.4,0.3,0.5,-0.8,0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.031,9.9,-3.6,5.6,-0.4,0.3,0.5,-0.8,0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.033,10.0,-3.1,5.8,-0.4,0.3,0.5,-0.8,0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.035,11.5,-1.7,7.3,-0.4,0.3,0.5,-0.8,0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.036,12.8,-1.7,7.1,-0.4,0.3,0.5,-0.8,0.0,0.6,0.1,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.127,12.9,-1.7,5.7,2.0,2.0,1.8,-0.8,-0.0,0.6,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.128,12.1,-1.8,4.5,2.0,2.0,1.8,-0.8,-0.0,0.6,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13,11.1,-1.8,4.3,2.0,2.0,1.8,-0.8,-0.0,0.6,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.136,10.6,-1.8,3.2,2.4,2.1,2.1,-0.8,-0.0,0.5,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.138,10.2,-0.6,3.9,2.4,2.1,2.1,-0.8,-0.0,0.5,-0.0,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.227,9.6,-0.2,3.1,4.1,2.3,1.6,-0.9,-0.1,0.5,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.228,8.4,1.0,4.0,4.1,2.3,1.6,-0.9,-0.1,0.5,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23,7.9,0.5,4.8,4.1,2.3,1.6,-0.9,-0.1,0.5,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.232,7.6,0.9,5.2,4.1,2.3,1.6,-0.9,-0.1,0.5,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.233,7.1,1.4,5.2,4.1,2.3,1.6,-0.9,-0.1,0.5,-0.2,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.333,6.3,0.3,4.2,0.5,1.9,1.0,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.343,5.6,0.0,3.7,0.5,1.9,1.0,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.345,5.4,1.0,4.4,0.5,1.9,1.0,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.349,5.5,0.6,5.4,0.5,1.9,1.0,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.351,5.4,0.1,5.6,0.5,1.9,1.0,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.427,5.9,-0.2,5.9,-0.2,1.1,0.2,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.432,6.2,-0.2,6.4,-0.2,1.1,0.2,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.434,6.2,0.1,7.0,-0.2,1.1,0.2,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.435,5.8,0.0,7.3,-0.4,1.0,0.0,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.437,5.6,0.3,7.6,-0.7,1.0,-0.1,-0.9,-0.1,0.3,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.527,5.4,0.8,7.7,-2.3,0.6,-0.4,-0.9,-0.0,0.2,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.529,5.3,0.8,7.2,-2.3,0.6,-0.4,-0.9,-0.0,0.2,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.531,5.2,0.4,6.3,-2.3,0.6,-0.4,-0.9,-0.0,0.2,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.532,5.7,0.0,5.9,-2.8,0.4,-0.5,-0.9,-0.0,0.2,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.534,5.7,-0.5,5.3,-3.2,0.0,-0.8,-0.9,-0.0,0.2,-0.3,1,23.0,1.78,64.5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
