time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list,Trial_ID,Age,Height,Weight,Gender,User_ID,Activity_D01,Activity_D03,Activity_D04,Activity_D09,Activity_D10,Activity_D11
0.703,-5.2,-6.5,5.1,0.0,-0.0,-0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.714,-5.1,-6.5,5.1,0.1,0.0,-0.1,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.716,-5.1,-6.6,5.1,0.0,0.0,-0.1,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.8,-5.1,-6.7,5.1,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.801,-5.1,-6.6,5.1,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.803,-5.1,-6.5,5.1,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.805,-5.2,-6.7,5.0,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.806,-5.1,-6.8,5.0,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.9,-5.0,-6.8,5.0,-0.2,-0.1,0.2,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.902,-5.2,-6.5,5.2,-0.1,-0.1,0.4,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.903,-5.3,-6.4,5.2,-0.1,-0.1,0.4,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.905,-4.9,-6.9,4.9,-0.1,-0.1,0.4,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
0.907,-4.3,-7.2,4.8,-0.1,-0.1,0.4,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.0,-5.1,-6.8,5.1,0.2,-0.0,0.8,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.002,-7.1,-5.1,5.4,-0.2,-0.1,0.2,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.003,-5.5,-6.8,4.9,-0.2,-0.1,0.1,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.01,-5.3,-6.5,5.0,-0.1,-0.1,0.1,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.012,-5.7,-6.4,5.0,-0.1,-0.1,0.1,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.1,-5.5,-6.4,5.0,-0.1,-0.1,-0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.102,-5.4,-6.3,5.0,-0.1,-0.1,-0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.119,-5.4,-6.3,5.0,-0.1,-0.1,-0.1,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.121,-5.4,-6.2,5.0,-0.1,-0.1,-0.1,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.122,-5.3,-6.2,5.0,-0.1,-0.1,-0.1,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.202,-5.3,-6.3,4.9,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.204,-5.4,-6.2,5.0,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.205,-5.4,-6.2,5.0,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.9,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.207,-5.4,-6.3,4.9,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.209,-5.3,-6.3,4.9,-0.1,-0.0,0.0,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.3,-5.3,-6.3,4.9,-0.0,0.0,0.0,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.302,-5.3,-6.3,4.9,0.0,0.1,0.0,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.309,-5.2,-6.3,4.9,0.0,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.311,-5.3,-6.3,4.9,0.0,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.313,-5.3,-6.3,4.9,0.0,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.4,-5.4,-6.3,4.9,-0.0,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.401,-5.5,-6.4,4.9,-0.0,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.403,-5.5,-6.4,4.8,-0.0,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.404,-5.5,-6.4,4.8,-0.0,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.5,-5.5,-6.3,4.8,-0.1,0.1,0.0,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.502,-5.4,-6.2,4.8,-0.1,0.1,0.0,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.511,-5.4,-6.2,4.8,-0.1,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.518,-5.3,-6.3,4.8,-0.1,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.519,-5.3,-6.2,4.7,-0.1,0.1,0.1,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.618,-5.2,-6.1,4.6,-0.2,0.2,0.3,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.62,-5.2,-6.1,4.5,-0.2,0.2,0.3,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.622,-5.4,-6.0,4.4,-0.3,0.2,0.3,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.623,-5.6,-5.9,4.2,-0.3,0.2,0.3,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.625,-5.8,-5.9,4.1,-0.3,0.2,0.3,0.2,0.2,0.4,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.675,-5.9,-5.7,3.9,-0.5,0.3,0.4,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.676,-6.0,-5.5,3.7,-0.6,0.3,0.4,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.681,-6.1,-5.4,3.4,-0.9,0.4,0.6,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.683,-6.1,-5.3,3.3,-0.9,0.4,0.6,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.685,-6.1,-5.4,3.2,-0.9,0.4,0.6,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.798,-6.1,-5.4,3.1,-0.9,0.4,0.9,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.799,-6.3,-5.3,3.0,-0.9,0.4,0.9,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.801,-6.6,-5.3,3.0,-0.9,0.4,0.9,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.803,-7.0,-5.2,3.0,-0.9,0.4,0.9,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.902,-7.4,-5.3,2.9,-0.9,0.5,1.1,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.903,-7.8,-5.3,2.9,-0.9,0.5,1.1,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.913,-7.9,-5.1,2.9,-0.7,0.5,1.2,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.914,-8.2,-5.0,2.9,-0.7,0.5,1.2,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.918,-8.5,-5.0,3.3,-0.7,0.5,1.2,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
1.92,-8.5,-5.1,3.4,-0.7,0.5,1.2,0.2,0.3,0.5,-0.8,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.0,-8.3,-5.1,3.4,-1.2,0.2,1.9,0.3,0.3,0.5,-0.7,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.001,-8.3,-4.8,3.3,-1.2,0.2,1.9,0.3,0.3,0.5,-0.7,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.003,-8.7,-4.6,3.1,-1.2,0.2,1.9,0.3,0.3,0.5,-0.7,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.005,-9.2,-4.5,3.0,-1.3,0.1,1.9,0.3,0.4,0.5,-0.7,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.006,-9.6,-4.4,2.9,-1.3,0.1,1.9,0.3,0.4,0.5,-0.7,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.1,-9.9,-4.2,2.8,-1.5,0.1,1.9,0.4,0.4,0.5,-0.7,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.101,-9.8,-3.9,2.5,-1.7,0.1,1.8,0.4,0.4,0.5,-0.7,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.103,-9.6,-3.7,2.8,-1.8,0.0,1.7,0.4,0.4,0.5,-0.6,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.104,-9.6,-4.4,2.3,-1.8,0.0,1.7,0.4,0.4,0.5,-0.6,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.106,-9.5,-4.5,2.4,-1.7,0.0,1.5,0.4,0.4,0.5,-0.6,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.199,-9.6,-4.5,2.5,-1.4,-0.0,1.1,0.5,0.4,0.5,-0.6,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.205,-9.6,-4.6,2.1,-1.4,-0.0,1.1,0.5,0.4,0.5,-0.6,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.207,-9.3,-4.1,1.7,-1.1,-0.1,1.0,0.5,0.4,0.5,-0.6,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.208,-9.4,-3.5,1.6,-0.7,-0.1,0.9,0.5,0.4,0.5,-0.6,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.21,-9.3,-3.1,1.5,-0.7,-0.1,0.9,0.5,0.4,0.5,-0.6,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.28,-9.2,-2.8,1.5,-0.4,-0.0,0.7,0.5,0.4,0.5,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.282,-9.0,-2.7,1.5,-0.5,-0.0,0.6,0.5,0.4,0.5,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.284,-8.9,-2.9,1.4,-0.5,-0.0,0.6,0.5,0.4,0.5,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.285,-9.1,-2.9,1.2,-0.5,-0.0,0.6,0.5,0.4,0.5,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.287,-9.4,-2.8,1.2,-0.5,-0.0,0.6,0.5,0.4,0.5,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.399,-9.5,-2.7,1.1,-1.5,0.1,0.2,0.5,0.4,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.405,-9.7,-2.5,1.0,-1.6,0.2,0.1,0.6,0.4,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.407,-9.9,-2.4,0.8,-1.6,0.2,0.1,0.6,0.4,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.408,-10.6,-2.5,0.5,-1.6,0.2,0.1,0.6,0.4,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.501,-11.0,-2.7,0.4,-1.7,0.3,0.1,0.6,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.503,-10.7,-2.8,0.5,-1.6,0.3,-0.0,0.6,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.504,-10.3,-2.8,0.5,-1.5,0.3,-0.1,0.6,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.511,-10.0,-3.0,0.5,-0.8,0.4,-0.1,0.6,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.512,-10.1,-3.0,0.4,-0.8,0.4,-0.1,0.6,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.514,-10.1,-3.0,0.4,-0.8,0.4,-0.1,0.6,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.624,-9.8,-3.0,0.5,-0.5,0.4,0.0,0.6,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.625,-9.4,-2.9,0.6,-0.5,0.4,0.0,0.6,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.627,-8.8,-2.8,0.5,-0.5,0.4,0.0,0.6,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.629,-8.4,-2.4,0.5,0.2,0.4,0.0,0.6,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.639,-8.2,-2.1,0.4,0.7,0.3,-0.1,0.6,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.703,-8.3,-1.9,0.3,0.3,0.0,-0.4,0.5,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.705,-8.8,-1.6,0.0,0.3,0.0,-0.4,0.5,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.707,-9.1,-1.5,-0.2,0.3,0.0,-0.4,0.5,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.708,-9.5,-1.4,-0.5,0.3,0.0,-0.4,0.5,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.71,-9.8,-1.4,-0.7,0.3,0.0,-0.4,0.5,0.3,0.6,-0.4,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.8,-10.0,-1.4,-0.8,-0.5,-0.0,-0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.801,-10.1,-1.8,-1.0,-0.5,-0.0,-0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.803,-10.3,-2.2,-1.1,-0.4,0.0,-0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.805,-10.1,-2.6,-1.2,-0.4,0.0,-0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.806,-9.7,-3.1,-1.2,-0.4,0.0,-0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.899,-9.3,-3.3,-1.0,0.8,0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.901,-9.1,-3.3,-0.8,0.8,0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.903,-9.0,-3.1,-0.6,0.8,0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.904,-9.0,-3.0,-0.7,0.8,0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.906,-9.1,-3.0,-0.8,0.8,0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
2.999,-9.1,-2.9,-0.8,0.8,-0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.001,-9.1,-2.9,-0.8,0.8,-0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.002,-9.2,-2.8,-0.9,0.8,-0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.012,-9.3,-2.8,-1.0,0.6,-0.1,-0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.099,-9.7,-2.7,-0.9,0.0,-0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.101,-9.9,-2.7,-0.8,0.0,-0.0,-0.2,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.103,-9.9,-2.8,-0.6,-0.1,-0.0,-0.1,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.104,-9.8,-2.9,-0.5,-0.1,-0.0,-0.1,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.107,-9.7,-3.0,-0.5,-0.1,-0.0,-0.1,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.199,-9.4,-3.0,-0.4,0.0,-0.0,-0.1,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.201,-9.3,-2.8,-0.3,0.1,-0.0,-0.1,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.203,-9.7,-2.6,-0.4,0.1,-0.1,-0.0,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.209,-9.9,-2.5,-0.4,0.0,-0.1,0.0,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.211,-10.2,-2.4,-0.5,0.0,-0.1,0.0,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.299,-10.4,-2.4,-0.6,-0.4,-0.1,0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.301,-10.9,-2.3,-0.6,-0.4,-0.1,0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.303,-10.8,-2.3,-0.4,-0.4,-0.1,0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.304,-10.3,-2.3,0.1,-0.4,-0.1,0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.306,-9.7,-2.4,0.4,-0.4,-0.1,0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.4,-9.4,-2.3,0.4,-0.3,-0.2,0.4,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.401,-9.3,-2.0,0.2,-0.3,-0.2,0.4,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.403,-9.2,-1.8,0.1,-0.3,-0.2,0.4,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.413,-8.9,-1.7,0.1,-0.2,-0.3,0.4,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.414,-8.6,-1.5,0.4,-0.2,-0.3,0.4,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
3.499,-8.2,-1.4,0.6,-0.6,-0.1,0.3,0.5,0.3,0.6,-0.5,1,88.0,1.63,53.0,1,31,1,0,0,0,0,0
